,k,b,c
0,791414.0808162288,0.024057940902527927,0.9841289006342154
1,1461548.0506413116,0.014085276340120046,0.06235155521200555
2,1302063.1350948657,0.0023429504566676363,2.1350778446880314
3,1412411.5478388253,0.024955925549237413,2.962495217692532
4,1143215.900284872,0.016609335067970226,2.0300419776233376
5,1038584.0267162574,0.02201746679532917,1.2385423883223048
6,1148752.094059291,0.00496504839045297,3.1204069026679235
7,643473.0858780781,0.01728605919111517,2.758285942705947
8,765751.3131133171,0.004082469866519606,2.5967200426447374
9,1091379.1772128963,0.0006247672143449318,0.5874643517517122
10,544072.4349203134,0.01856767883964376,2.676607418298493
11,1384962.8990488267,0.016985944105926847,2.754783478027127
12,611728.3530806983,0.015339815989932143,0.5439844385868156
13,1469301.1984389508,0.0026386290620251,1.3718340712519006
14,1137110.132235589,0.020234017127772407,1.1739364210659915
15,1406213.1908083882,0.008839010127948603,2.291401341001702
16,1341667.4874355304,6.625758257802483e-05,2.256293323723767
17,1019918.0332580623,0.0004855334143734014,2.9378777081716394
18,1469753.4492525803,0.022298949449795633,2.1104502178492974
19,680874.4728738262,0.0038333947790031493,1.0374803898314378
20,1040110.554319326,0.014355519191598984,0.11480651472098158
21,1394519.854256494,0.013037815423349326,2.0827347717299705
22,1197702.3490243098,0.014685360078640367,0.9300778113117739
23,876322.0970646839,0.005892769491051947,1.2251257972330367
24,687211.7109027165,0.0192755201005849,2.8032291873213615
25,868774.2112655579,0.002046085271187079,2.293063315780567
26,1291490.582384279,0.024428052592479547,0.37476139385081847
27,960574.8377488806,0.01725501312956641,1.1742513153364476
28,650251.4529944146,0.017382460056990814,1.499986320465431
29,1378555.9847741763,0.01787744792714458,0.6696723971108236
30,931267.2516020219,0.010581578839692152,0.6035739778573946
31,856676.7251192576,0.014485312494587838,0.7347951801062551
32,984033.9721029911,0.01723062180006048,1.3405240244536896
33,1367246.7313999112,0.003461168391743505,0.9385568932587977
34,526703.3993789741,0.017799403763257303,1.352646318496328
35,718741.6537778599,0.01947189925948234,0.07811604170819535
36,1188076.959042246,0.019756790491231208,1.2093906872361744
37,1178522.8096907735,0.022743453770476346,0.8113390511335817
38,1087813.1816627653,0.013954244585940924,1.8898386076060179
39,790520.9782731754,0.020060605408862158,1.6384126668072119
40,1266369.5751739382,0.001536051122837437,2.758299182945076
41,949804.2212884849,0.008239277550999463,2.4149824945290588
42,811905.7552048634,0.012643063473313147,0.35854814056993195
43,1426359.2662844649,0.021423791854869405,2.791875863513014
44,626575.7368388111,0.0040840545602465195,0.46461035562899516
45,1188876.6465128872,0.024272674128787423,2.437089535067906
46,1047385.9883782972,0.012037021076226501,1.2961356945301623
47,1130266.482775519,0.024041121032451505,0.3871075504295135
48,1048848.050421421,0.023881508257099913,2.198302217365234
49,1237462.0447968966,0.00997329353475175,2.4822829671414595
50,1112297.5387104354,0.02396378769278438,0.19085645718395133
51,1439502.5800244398,0.01655429188951566,0.07447184267227416
52,1348313.4204560737,0.007185902244933065,2.165492788124643
53,1055148.9267196478,0.017030689304203147,2.1609935978744117
54,572703.1202112443,0.006820809198938416,2.5144432609765275
55,902616.7446263805,0.011419919163946635,2.021838630281173
56,839497.6774364403,0.017181143380664083,1.6421058133617632
57,1183530.9879029817,0.009717062593884666,1.8168929875944846
58,685780.3559098346,0.020171837676187434,3.1335740433140904
59,1381332.5319381943,1.9930216403427073e-05,1.999123739620754
60,1045276.8259533795,0.0015437173450464942,2.344354749184741
61,980388.7705900562,0.023926554070850526,1.7189847604853812
62,861194.1323679974,0.010681234094942739,1.3193622176116548
63,955846.9249224821,0.019605018958391646,0.14334054233790094
64,783347.7715100546,0.01471746984350613,0.6842561127572384
65,848403.110167822,0.02062960274673209,2.8502313161990926
66,1110456.1220645367,0.013294431160728225,2.7889257002553376
67,1184611.888000263,0.004327521149807037,1.9534891106883898
68,1094706.8952472075,0.005005317076405883,2.5506431776524776
69,938476.5938402377,0.022649592012400084,2.7215023550612956
70,772108.4585588118,0.01594554326333586,1.3413415963318265
71,595655.3968379296,0.013697890411748369,0.0966889812533855
