,k,b,c
0,928747.9060798171,0.016221509251629112,4.942523771899238
1,1238869.5313948481,0.0050471884349232,5.76987584902518
2,649469.246666007,0.019296169206757516,1.0435839632504562
3,551049.7716032948,0.009126846623109728,2.4511862113003224
4,753005.3464225566,0.013411650735576063,5.364175768130732
5,516706.1789728158,0.001497135107888406,5.709361401323902
6,1413048.7546670432,0.015002976239667143,1.5660262873203248
7,1392492.6403088963,0.02499038063860387,2.358444042467088
8,1285975.228248626,0.010832557049250915,4.799336509955541
9,749096.573828901,0.010691639126980604,1.1908424034993945
10,1239139.5128739516,0.017826307101942687,3.610524889143809
11,1454649.2076578662,0.017726682673486118,1.536353885592679
12,1350976.344995609,0.010784123963141873,4.444850552806175
13,697701.5480212034,0.01566028574486835,1.7738333595395455
14,1263194.898431695,0.0037772677952786996,3.8443997761608686
15,631143.100361772,0.02090009108013595,1.8251130928184394
16,1448412.0725090154,0.011747974106407072,2.6996984267207016
17,877813.9621844485,0.008867666883984302,1.6568157365962082
18,715228.0767675714,0.01817912190894932,3.018268206219686
19,550970.8962465997,0.01428711191649234,4.5200868042237605
20,1042105.6488971667,0.006331170135020767,0.0698969093314379
21,1069170.8934461211,0.013878212965184315,4.104077909075298
22,1138796.2632598327,0.0068314960415282655,0.9524120587232396
23,552629.8738433005,0.012363944345015558,4.651192752889963
24,623647.8245638415,0.010062927670288345,5.662909114641704
25,1011205.5105427501,0.019644444433808177,0.46308963453446056
26,1490504.454546485,0.00039334460709694596,1.2190103207633876
27,923025.6748008607,0.020583862124506247,2.3268541554075
28,827057.0238341286,0.022745068204727034,3.650097612399187
29,890997.3661976821,0.02201048791506486,3.8013937434337532
30,951508.6234164718,0.003731263374651456,6.036401028631729
31,673077.9187084666,0.01533984514760127,5.527882731049555
32,652339.293252656,0.019204103847445742,5.837763065027992
33,961580.7343759045,0.021527065249844254,3.4228481512411917
34,1439737.1578712757,0.01953800963772957,4.145682221874553
35,843543.7695233466,0.020625539359299543,1.9927534614901665
36,1382173.004801692,0.016712190714810896,0.3014691462291554
37,822568.5949104012,0.021640405368191302,1.8298058082265045
38,1338200.0472992263,0.008045495055922261,0.5886256041508976
39,697041.6863900701,0.014762557031838854,5.708655291132894
40,734397.9113660274,7.845726752836735e-05,2.2878930483744204
41,1059355.8769835038,0.014627789594182884,4.530933370537387
42,758595.1995888336,0.0038996570588064497,4.852430349515618
43,1150763.9452040629,0.02178532645561926,2.286000091561925
44,836704.784034271,0.01975415638001654,6.218171224507846
45,604999.8119321626,0.014234837511260751,0.3151408929141183
46,762533.6633614451,0.004175068259051337,3.3031116857520195
47,984595.7002787921,0.013087565322520332,4.532979085369682
48,1043419.7641561828,0.00376739162041124,1.5220560152526998
49,1294497.1026253314,0.016270102107539156,3.79980329891347
50,1245575.521389896,0.004955801860797505,2.1128046264396736
51,1476515.2439259826,0.0021984935206085603,4.017499998242758
52,1357784.1028306491,0.00631416002196617,4.420946118267918
53,1290388.2578610266,0.01970117636966531,1.137304477491481
54,793122.2500647418,0.001642200837813762,2.2608580297781695
55,1338668.4166927203,0.007307929002426367,3.2416118838616077
56,926948.7825555742,0.01326984998533894,3.2168216326649306
57,1061446.3953430294,0.015395675990251267,6.156886054279658
58,614243.5828198488,0.01800362418456572,4.380153129825084
59,571513.5475760452,0.006599954067422706,0.7371595282937313
60,1470311.1812906903,0.02291977332624386,1.8701973580903752
61,714884.1816817527,0.0030660852682019516,4.89699146949504
62,806163.1274447939,0.013203614074237834,1.2381854347056092
63,1285880.5086356997,0.004987241450783362,0.11295585116205241
64,921474.0090799578,0.007897975213956852,0.5597322671226802
65,1166775.6687239814,0.0002683233512541794,1.1654074339917555
66,1458511.8550374846,0.010201864238320833,0.563547355903222
67,1245020.775377737,0.021349411441191152,3.9705503532039836
68,500538.90475630405,0.01471172071951074,1.2487722662216885
69,518303.8761764245,0.005087147351988803,4.614657487592147
70,1173513.88307851,0.022784951500525747,1.3566807887405818
71,623634.3505535757,0.01596336152964629,2.732765941899854
