,k,b,c
0,875192.118860774,0.0134478043306765,4.424124954398694
1,1196403.0024257163,0.005038853651639284,0.4049252653519893
2,575561.1803215652,0.011451483668596513,2.9228286441118163
3,1071252.6722752005,0.004188634739269024,1.761066187290717
4,1326188.0280972095,0.003510208060307352,5.463987890871793
5,1163634.8061604043,0.02317403049094324,4.497943830313789
6,545581.8776160692,0.009024762785418276,6.013102425855523
7,1490042.0654594428,0.015775632228107073,2.3784508954593844
8,1484889.9125291356,0.006057570035153998,1.5201266305570138
9,702245.7495632498,0.02193045955989767,5.639169249202509
10,1484982.9938804787,0.012723642215023185,1.8794510447926995
11,1200687.873126022,0.007177732305039614,1.0106350459768845
12,545291.1343405192,0.010129722392347745,6.072256636812432
13,1246351.9651930965,0.020498181368881097,1.4300583283448418
14,1070004.48583908,0.022508815513978486,4.707427997288461
15,1488430.2199782406,0.02331824038263502,1.2259395755051716
16,1054143.0716126678,0.01577226625454491,0.04428859200145671
17,801401.4068672727,0.02043837297942877,5.6207028191911625
18,750702.2676200686,0.01585422808783938,4.270075710756419
19,1295389.5998257014,0.011054352771810973,2.1422393345452235
20,1119724.0111764306,0.008547948943081007,1.098028200923317
21,979725.0062046091,7.651469093401532e-05,6.255730067535016
22,1013089.5273538668,0.018804959649414178,4.794299589966952
23,955604.0347696003,0.020978065989057767,1.7322011077758486
24,667871.0983322572,0.012768513346042572,5.143964752917902
25,990318.9955318018,0.009231710289616625,6.185179086847158
26,872557.9521988909,0.01873024327570546,0.2081764707525465
27,877619.2150695075,0.001909339899798651,1.5475389690466719
28,630416.0274848356,0.0014411935896202239,5.860676018765351
29,1357092.897527895,0.0037510259039374634,4.686500625231065
30,803206.4968471285,0.001633712223979239,4.032501898199431
31,1380868.9242552696,0.0022979986161173194,0.7694031542491205
32,1007163.392958178,0.020426429400176332,0.13709456360761885
33,989309.4047741895,0.00808849774305205,0.37008687130088447
34,1438952.84804737,0.02160843679573879,0.9506411281076201
35,1028973.0270500571,0.01609503454298229,5.866172719139696
36,646462.5147633177,0.018994564139872758,5.233097940880278
37,506348.37557198375,0.007476227897764487,6.211638631244512
38,1462920.8078525392,0.008484961523023983,1.0141639866170833
39,1184495.336052106,0.018867825923212816,6.198517169579279
40,1145522.877902864,0.011927927569381762,5.056436666207366
41,1351582.9214219253,0.015447666130768102,5.868674810705278
42,569548.5724549459,0.018001773530861832,0.37291254241812005
43,1183835.7874511778,0.012611534842898906,5.34750896456426
44,822548.6073255257,0.002132594476154351,2.130934344370183
45,1465605.2765510138,0.023525041852378494,0.48381019283383087
46,1324902.4842320927,0.0020934820104092423,0.02674477006769889
47,1256063.220497548,0.019085818564496454,6.26254304183666
48,749133.5688771103,0.01845631464538385,3.5977583558975534
49,771723.1331651679,0.024239409111563037,4.297168146315945
50,843219.8970607035,0.022516931344259035,5.015583226394672
51,783921.4521067006,0.00338714594401493,2.8730658861660885
52,759053.7449851995,0.023466665065149397,4.200718614765544
53,1090914.3373193834,0.0011933935127803803,1.4260911193555725
54,722558.7742244032,0.024142834087914032,3.369866926382984
55,1496489.0543751358,0.000646974630928901,1.0530712244250366
56,1090319.626862418,0.002066069222122169,1.9871077037871607
57,946100.7188645204,0.019848475345670996,0.7072426659560243
58,533042.8350109025,0.008662988122906638,5.413256031966535
59,633199.9227593391,0.010665093753794928,3.8083426319133875
60,1198291.2884241345,0.022544354599631927,5.490708423117482
61,1286214.267309072,0.0036085937031623775,4.147849716095462
62,1482011.220347794,0.004724130692210591,0.663385997313458
63,1097548.647262357,0.018976396124230896,2.210330893849141
64,782004.2133337536,0.024108271586813602,5.9644421450370055
65,747168.2991645563,0.018447566898155587,1.2644841048505104
66,1259947.7253727866,0.019540413353658238,0.3054730914134438
67,1167615.657702052,0.016608867415214633,0.5881246633189519
68,849520.5421436059,0.008369190977336191,1.9926544521888374
69,972828.601146308,0.020601672054783332,5.914012398122932
70,564497.3322067602,0.019780952066163815,3.2843407408694323
71,558875.0416889765,0.005960755579857618,3.8574345761769058
