,trial,best_distance,learning_curve
0,0,inf,inf
1,1,-503.63248777837634,-503.63248777837634
2,2,-503.63248777837634,-499.2938218632037
3,3,-503.63248777837634,-487.1032668101499
4,4,-503.63248777837634,-496.92536971188315
5,5,-503.63248777837634,-491.2250524421258
6,6,-503.63248777837634,-490.61024435133487
7,7,-503.63248777837634,-499.2019570916537
8,8,-503.63248777837634,-500.79212899037265
9,9,-503.63248777837634,-489.78496365738073
10,10,-503.63248777837634,-485.8479729132717
11,11,-503.63248777837634,-494.5311369010265
12,12,-514.5735371708307,-514.5735371708307
13,13,-514.5735371708307,-497.00510437392177
14,14,-514.5735371708307,-504.0695598567691
15,15,-514.5735371708307,-496.05134010677176
16,16,-514.5735371708307,-501.73246607323125
17,17,-514.5735371708307,-505.9924763197097
18,18,-514.5735371708307,-496.58189025355597
19,19,-520.3110829094328,-520.3110829094328
20,20,-520.3110829094328,-502.9515582794328
21,21,-520.3110829094328,-499.2073590220984
22,22,-520.3110829094328,-509.1006225681579
23,23,-520.3110829094328,-499.6749678442462
24,24,-520.3110829094328,-505.6328004658774
25,25,-520.3110829094328,-494.24713198496204
26,26,-520.3110829094328,-501.6184974661791
27,27,-520.3110829094328,-492.4240451492601
28,28,-520.3110829094328,-512.4826020725651
29,29,-520.3110829094328,-501.0746218389501
30,30,-520.3110829094328,-487.91063263086176
31,31,-520.3110829094328,-509.1198488453864
32,32,-520.3110829094328,-481.7871947603649
33,33,-520.3110829094328,-493.6798303911158
34,34,-520.3110829094328,-518.487133170832
35,35,-520.3110829094328,-507.5403753209225
36,36,-520.3110829094328,-503.70754592540624
37,37,-520.3110829094328,-502.4401719756833
38,38,-520.3110829094328,-502.2622817518562
39,39,-520.3110829094328,-512.803202230344
40,40,-520.3110829094328,-500.6585301076549
41,41,-520.3110829094328,-491.64210164579185
42,42,-520.3110829094328,-505.40094047658704
43,43,-520.3110829094328,-494.2355667351707
44,44,-520.3110829094328,-492.60190686774547
45,45,-520.3110829094328,-509.92642888524887
46,46,-520.3110829094328,-509.318989940328
47,47,-520.3110829094328,-498.5272961025655
48,48,-521.404348992328,-521.404348992328
49,49,-521.404348992328,-498.051165393266
50,50,-521.404348992328,-491.2563955942439
51,51,-521.404348992328,-521.3086940169779
52,52,-521.404348992328,-520.4591645726341
53,53,-521.404348992328,-517.9153741278927
54,54,-521.404348992328,-514.4241384061731
55,55,-521.404348992328,-513.1673272072071
56,56,-521.404348992328,-512.4476898112773
57,57,-521.404348992328,-509.8703648837128
58,58,-521.404348992328,-509.3078351139147
59,59,-521.404348992328,-509.2329657202394
60,60,-521.404348992328,-509.72042558627214
61,61,-521.404348992328,-509.84885756179136
62,62,-521.404348992328,-509.36730974897813
63,63,-521.404348992328,-511.8849494305021
64,64,-521.404348992328,-518.0348226280554
65,65,-521.404348992328,-508.9456803142257
66,66,-521.404348992328,-510.178658220983
67,67,-521.404348992328,-521.1066876954864
68,68,-521.404348992328,-519.8675725201794
69,69,-521.404348992328,-513.519924657252
70,70,-521.404348992328,-513.4631441698646
71,71,-521.404348992328,-518.5284750942601
72,72,-521.404348992328,-515.0104467664111
73,73,-521.404348992328,-512.3945160973302
74,74,-521.404348992328,-510.39090315028534
75,75,-521.404348992328,-508.877459949871
76,76,-521.404348992328,-513.1974975374284
77,77,-522.4929493932768,-522.4929493932768
78,78,-522.4929493932768,-509.2340885306999
79,79,-522.4929493932768,-508.8329242719405
80,80,-522.4929493932768,-521.268101719191
81,81,-522.4929493932768,-508.1358278661193
82,82,-522.4929493932768,-510.2065139692873
83,83,-522.4929493932768,-512.4108360800399
84,84,-522.4929493932768,-509.27540610278163
85,85,-522.4929493932768,-520.5477844042188
86,86,-522.4929493932768,-521.9307814141378
87,87,-522.4929493932768,-520.2205496877659
88,88,-522.4929493932768,-511.21409141024645
89,89,-522.4929493932768,-509.8417391429461
90,90,-522.4929493932768,-512.309206032213
91,91,-522.4929493932768,-511.08650449988585
92,92,-522.4929493932768,-517.5344738800299
93,93,-522.4929493932768,-513.5782156151546
94,94,-522.4929493932768,-520.7972773710518
95,95,-522.4929493932768,-519.6500062589245
96,96,-522.4929493932768,-509.55868181329413
97,97,-522.4929493932768,-513.4202349943583
98,98,-522.4929493932768,-508.3768714917586
99,99,-522.4929493932768,-500.6122969606715
100,100,-522.4929493932768,-520.2362670947109
101,101,-522.5613536641657,-522.5613536641657
102,102,-522.5613536641657,-522.2536349808697
103,103,-522.5613536641657,-520.9240887520925
104,104,-522.5613536641657,-519.5675257305064
105,105,-522.5613536641657,-521.1792449259884
106,106,-522.5613536641657,-520.9172007600844
107,107,-522.5613536641657,-520.416743486538
108,108,-522.5613536641657,-521.1672751083934
109,109,-522.5613536641657,-520.2035406044984
110,110,-522.5613536641657,-520.0052086899236
111,111,-522.5613536641657,-520.7933884850082
112,112,-522.5613536641657,-521.0578164638605
113,113,-522.5613536641657,-520.1423839610403
114,114,-522.5613536641657,-519.5255617928116
115,115,-522.5613536641657,-521.0134982841222
116,116,-522.5613536641657,-521.0933877132053
117,117,-522.5613536641657,-519.8013508266879
118,118,-522.5613536641657,-520.1171744744033
119,119,-523.1224387797179,-523.1224387797179
120,120,-523.1224387797179,-522.1082947167096
121,121,-523.1224387797179,-520.2395619534882
122,122,-523.1224387797179,-521.1711819865516
123,123,-523.9803401521825,-523.9803401521825
124,124,-523.9803401521825,-518.5257840627261
125,125,-523.9803401521825,-521.5716794344737
126,126,-523.9803401521825,-520.3546757333286
127,127,-523.9803401521825,-521.0265617004554
128,128,-523.9803401521825,-519.9568498140254
129,129,-523.9803401521825,-521.1808787704623
130,130,-523.9803401521825,-522.2099946020143
131,131,-523.9803401521825,-521.1882285040491
132,132,-523.9803401521825,-522.3080796452572
133,133,-523.9803401521825,-522.030377387882
134,134,-523.9803401521825,-520.2154477957278
135,135,-523.9803401521825,-521.1012772582166
136,136,-523.9803401521825,-521.3424014431353
137,137,-523.9803401521825,-521.5567106871262
138,138,-523.9803401521825,-522.4765060797466
139,139,-523.9803401521825,-520.4708495376733
140,140,-523.9803401521825,-520.7887460388736
141,141,-523.9803401521825,-511.8445450500768
142,142,-523.9803401521825,-519.7024179283331
143,143,-523.9803401521825,-497.72759064540514
144,144,-523.9803401521825,-506.89818336041344
145,145,-523.9803401521825,-520.4973548885472
146,146,-523.9803401521825,-507.28351735532345
147,147,-523.9803401521825,-514.2415482703997
148,148,-523.9803401521825,-517.859459750371
149,149,-523.9803401521825,-522.3430102306796
150,150,-523.9803401521825,-522.7710399482977
151,151,-524.8276715308016,-524.8276715308016
152,152,-524.8276715308016,-523.3409776794032
153,153,-524.8276715308016,-522.6395630325551
154,154,-524.8276715308016,-521.8986148696778
155,155,-524.8276715308016,-524.2970648942846
156,156,-524.8276715308016,-522.3694670563253
157,157,-524.8276715308016,-522.2919996837982
158,158,-524.8276715308016,-522.5580120895825
159,159,-524.8276715308016,-521.2506078435008
160,160,-524.8276715308016,-520.732876174651
161,161,-524.8276715308016,-522.3117872524552
162,162,-524.8276715308016,-521.9923776770231
163,163,-524.8276715308016,-524.4210569155928
164,164,-524.8276715308016,-520.7736621709885
165,165,-524.8276715308016,-522.0694093336442
166,166,-524.8276715308016,-523.9651393608007
167,167,-524.8276715308016,-522.9776511914131
168,168,-524.8276715308016,-522.6207126531073
169,169,-524.8276715308016,-522.3030119124879
170,170,-524.8276715308016,-521.1092248665506
171,171,-524.8276715308016,-522.8454004065552
172,172,-524.8276715308016,-522.5730771478333
173,173,-524.8276715308016,-521.4524213291908
174,174,-524.8276715308016,-521.1656445738442
175,175,-524.8276715308016,-522.541611356162
176,176,-524.8276715308016,-522.2296380417497
177,177,-524.8276715308016,-522.8450347163018
178,178,-524.8276715308016,-524.0657525198714
179,179,-524.8276715308016,-521.6767594261246
180,180,-524.8276715308016,-522.2024967738955
181,181,-524.8276715308016,-522.5288439858459
182,182,-524.8276715308016,-522.1307418827733
183,183,-524.8276715308016,-524.3800379324308
184,184,-524.8276715308016,-522.2827006591922
185,185,-524.8276715308016,-523.3580996336667
186,186,-524.8276715308016,-522.1253516231026
187,187,-524.8276715308016,-523.4221862167038
188,188,-524.8276715308016,-523.8938528381598
189,189,-524.8276715308016,-522.2913467996625
190,190,-524.8276715308016,-522.2697118191526
191,191,-524.8276715308016,-522.1322643285075
192,192,-524.8276715308016,-508.21013322394396
193,193,-524.8276715308016,-522.1935512884841
194,194,-524.8276715308016,-522.5636569400592
195,195,-524.8276715308016,-523.802856679281
196,196,-524.8276715308016,-522.8272625675979
197,197,-524.8276715308016,-518.2188270793333
198,198,-524.8276715308016,-523.1224387797179
199,199,-524.8276715308016,-524.1331262962788
200,200,-524.8276715308016,-522.5184404060532
201,201,-524.8276715308016,-523.5613213813847
202,202,-524.8276715308016,-522.1593417380411
203,203,-524.8276715308016,-524.5133999864705
204,204,-524.8276715308016,-524.340214383371
205,205,-524.8276715308016,-522.696737831082
206,206,-525.181095336925,-525.181095336925
207,207,-525.4187160310424,-525.4187160310424
208,208,-525.4187160310424,-523.9361574467712
209,209,-526.4620791770319,-526.4620791770319
210,210,-526.4620791770319,-523.6592276200735
211,211,-526.4620791770319,-521.8462941655041
212,212,-526.4620791770319,-523.8322863007995
213,213,-526.4620791770319,-524.3404716076341
214,214,-526.4620791770319,-524.0317574528877
215,215,-526.4620791770319,-524.3589482958139
216,216,-526.4620791770319,-525.6376162974652
217,217,-526.4620791770319,-523.7525288202061
218,218,-526.4620791770319,-524.206840335984
219,219,-526.4620791770319,-524.3234193400035
220,220,-526.4620791770319,-524.5611486661833
221,221,-526.4620791770319,-524.1722920620471
222,222,-526.4620791770319,-525.1880345201951
223,223,-526.4620791770319,-525.3368588493569
224,224,-526.4620791770319,-524.8768947338444
225,225,-526.4620791770319,-523.8622361090808
226,226,-526.4620791770319,-525.1112440945798
227,227,-526.4620791770319,-525.5164583074918
228,228,-526.4620791770319,-524.2162813929345
229,229,-526.4620791770319,-522.1275996993702
230,230,-526.4620791770319,-523.5801175893655
231,231,-526.4620791770319,-523.3351253258924
232,232,-526.4620791770319,-523.2729178222328
233,233,-526.4620791770319,-524.1616118728709
234,234,-526.4620791770319,-524.0334349127659
235,235,-526.4620791770319,-525.4568080192822
236,236,-526.4620791770319,-525.3130776607231
237,237,-526.4620791770319,-523.6259877706976
238,238,-526.4620791770319,-525.8786778754522
239,239,-526.4620791770319,-522.9806422047352
240,240,-526.4620791770319,-524.2567628053861
241,241,-526.4620791770319,-522.9386574784692
242,242,-526.6627634514881,-526.6627634514881
243,243,-526.6627634514881,-524.8276715308016
244,244,-526.6627634514881,-524.3569698156872
245,245,-526.6627634514881,-524.1331262962788
246,246,-526.6627634514881,-524.2185386639676
247,247,-526.6627634514881,-521.3899812971449
248,248,-526.6627634514881,-525.1423508419111
249,249,-526.6627634514881,-525.1353558532751
250,250,-526.6627634514881,-524.046772796478
251,251,-526.7352761534908,-526.7352761534908
252,252,-526.7352761534908,-524.4875042146384
253,253,-526.7352761534908,-525.8235272328917
254,254,-526.7352761534908,-526.133008210572
255,255,-526.7352761534908,-524.0672469628406
256,256,-526.7352761534908,-525.5723442314015
257,257,-526.7352761534908,-524.2608319894098
258,258,-526.7352761534908,-524.3873639385695
259,259,-526.7352761534908,-525.1955182498793
260,260,-526.7352761534908,-525.1741235762048
261,261,-526.7352761534908,-525.4740567416089
262,262,-526.7352761534908,-525.2125565605927
263,263,-526.7352761534908,-525.7940241227255
264,264,-526.7352761534908,-525.4266937044335
265,265,-526.7352761534908,-525.7301724689725
266,266,-526.7352761534908,-526.6513511114018
267,267,-526.7352761534908,-525.2980784221345
268,268,-526.7352761534908,-525.579654509861
269,269,-527.2256236333465,-527.2256236333465
270,270,-527.9564664527431,-527.9564664527431
271,271,-527.9564664527431,-525.263451161058
272,272,-527.9564664527431,-526.0605498095507
273,273,-527.9564664527431,-526.7109233325685
274,274,-527.9564664527431,-525.4298930705004
275,275,-527.9613123244154,-527.9613123244154
276,276,-527.9613123244154,-525.013799175292
277,277,-527.9613123244154,-525.4100708413954
278,278,-527.9613123244154,-525.9326741819109
279,279,-527.9613123244154,-525.4416856788557
280,280,-527.9613123244154,-525.1838006202847
281,281,-527.9613123244154,-526.9585177696188
282,282,-527.9613123244154,-524.5270449817826
283,283,-527.9613123244154,-525.8801697107867
284,284,-527.9613123244154,-524.7689668323172
285,285,-527.9613123244154,-526.1966292318816
286,286,-527.9613123244154,-527.2219887916998
287,287,-527.9613123244154,-525.68908193607
288,288,-527.9613123244154,-525.3283121172338
289,289,-527.9613123244154,-527.5859076882755
290,290,-527.9613123244154,-525.3949825731695
291,291,-527.9613123244154,-525.9895058444064
292,292,-527.9613123244154,-525.4187160310424
293,293,-528.1451813329197,-528.1451813329197
294,294,-528.1451813329197,-525.3302884708262
295,295,-528.1451813329197,-525.3590412476342
296,296,-528.1451813329197,-527.7156018597497
297,297,-528.1451813329197,-525.3975019177752
298,298,-528.1451813329197,-525.2819012017279
299,299,-528.1451813329197,-525.7105038375765
300,300,-528.1451813329197,-524.207979182217
301,301,-528.1451813329197,-527.9917964409341
302,302,-528.1451813329197,-527.9519468546944
303,303,-528.1451813329197,-527.7861984630604
304,304,-528.1451813329197,-527.5986945525008
305,305,-528.1451813329197,-527.603834477678
306,306,-528.1451813329197,-526.9258228520202
307,307,-528.1451813329197,-526.8779212673857
308,308,-528.1451813329197,-526.8088098386211
309,309,-528.1451813329197,-525.6586889565117
310,310,-528.1451813329197,-526.5557338051617
311,311,-529.3485320475908,-529.3485320475908
312,312,-529.3485320475908,-528.06957743961
313,313,-529.3485320475908,-526.9395662497598
314,314,-529.3485320475908,-525.3478471701221
315,315,-529.65146209948,-529.65146209948
316,316,-529.65146209948,-527.715855932541
317,317,-529.65146209948,-528.8388565242733
318,318,-529.65146209948,-524.5206465582164
319,319,-529.65146209948,-526.7399507584315
320,320,-529.65146209948,-527.7903815787186
321,321,-529.65146209948,-526.9766982668054
322,322,-529.65146209948,-527.6779582172568
323,323,-529.65146209948,-527.7898119046537
324,324,-529.65146209948,-528.0341816477661
325,325,-529.65146209948,-527.7959898555793
326,326,-529.65146209948,-527.2694393482033
327,327,-529.65146209948,-527.1138593917872
328,328,-529.65146209948,-526.6916926420218
329,329,-529.65146209948,-527.3215630077434
330,330,-529.65146209948,-527.2331422433799
331,331,-529.65146209948,-527.7899694668338
332,332,-529.65146209948,-526.6761822034728
333,333,-529.65146209948,-527.2896613846797
334,334,-529.65146209948,-527.8420395714188
335,335,-529.65146209948,-526.196632766055
336,336,-529.65146209948,-526.749758464514
337,337,-529.65146209948,-527.6665168954772
338,338,-529.65146209948,-526.9511463207485
339,339,-529.65146209948,-526.934752368833
340,340,-529.65146209948,-526.799630171366
341,341,-529.65146209948,-528.1474846088132
342,342,-529.65146209948,-526.687225367072
343,343,-529.65146209948,-527.9564664527431
344,344,-529.65146209948,-526.7995649026386
345,345,-529.65146209948,-527.963615600309
346,346,-529.65146209948,-526.1439583370361
347,347,-529.65146209948,-527.2219887916998
348,348,-529.65146209948,-526.053666698251
349,349,-529.65146209948,-527.1766449808053
350,350,-529.65146209948,-525.9637497293813
351,351,-529.9988822952826,-529.9988822952826
352,352,-529.9988822952826,-528.850222457045
353,353,-529.9988822952826,-528.9870162957938
354,354,-529.9988822952826,-527.8690362679331
355,355,-529.9988822952826,-527.7215139476081
356,356,-529.9988822952826,-526.2240296606095
357,357,-529.9988822952826,-528.194274621086
358,358,-529.9988822952826,-527.1478629944128
359,359,-529.9988822952826,-527.7219798391739
360,360,-529.9988822952826,-527.3224655259279
361,361,-529.9988822952826,-529.2005962939807
362,362,-529.9988822952826,-528.0773737517969
363,363,-529.9988822952826,-528.9573455665726
364,364,-529.9988822952826,-529.6712290385498
365,365,-529.9988822952826,-527.9002250875593
366,366,-529.9988822952826,-528.4601388840625
367,367,-529.9988822952826,-528.4406788466372
368,368,-529.9988822952826,-527.7833851535969
369,369,-529.9988822952826,-527.8713059032128
370,370,-529.9988822952826,-529.6743344595336
371,371,-529.9988822952826,-527.5986487614128
372,372,-529.9988822952826,-527.5793654102171
373,373,-529.9988822952826,-526.9831201269872
374,374,-529.9988822952826,-529.6109540928154
375,375,-529.9988822952826,-527.8464730831643
376,376,-529.9988822952826,-527.9579330855347
377,377,-529.9988822952826,-527.1609950107197
378,378,-529.9988822952826,-527.9953574654355
379,379,-529.9988822952826,-528.8428385047398
380,380,-529.9988822952826,-529.7130984222185
381,381,-529.9988822952826,-526.1266426265491
382,382,-529.9988822952826,-525.3389765442212
383,383,-529.9988822952826,-527.8922190115684
384,384,-529.9988822952826,-528.5497446587051
385,385,-529.9988822952826,-527.7863722053582
386,386,-529.9988822952826,-528.9560891215787
387,387,-529.9988822952826,-526.8457156379613
388,388,-529.9988822952826,-529.1840688132787
389,389,-529.9988822952826,-529.5318432239217
390,390,-529.9988822952826,-528.8950956497812
391,391,-529.9988822952826,-528.8411598001668
392,392,-529.9988822952826,-528.0948783110308
393,393,-529.9988822952826,-527.954250130588
394,394,-529.9988822952826,-526.398467257193
395,395,-529.9988822952826,-527.9917964409341
396,396,-529.9988822952826,-529.3485320475908
397,397,-529.9988822952826,-527.412871663516
398,398,-529.9988822952826,-525.9429669375251
399,399,-530.7348723100141,-530.7348723100141
400,400,-530.7348723100141,-526.9364680449879
401,401,-530.7348723100141,-530.6168834697371
402,402,-530.7348723100141,-529.9476014620518
403,403,-530.7348723100141,-528.6487723059287
404,404,-530.7348723100141,-529.5535588067514
405,405,-530.7348723100141,-529.9523921162743
406,406,-530.7348723100141,-529.5609417698331
407,407,-530.7348723100141,-529.2486489781259
408,408,-530.7348723100141,-529.4829450938851
409,409,-530.7348723100141,-529.2879630048003
410,410,-530.7348723100141,-529.2693950015484
411,411,-530.7348723100141,-529.276758280209
412,412,-530.7348723100141,-529.4256080221418
413,413,-530.7348723100141,-529.2374170680577
414,414,-530.7348723100141,-530.2348722310911
415,415,-530.7348723100141,-528.9843699543663
416,416,-530.7348723100141,-529.639411609947
417,417,-530.7348723100141,-529.0775609674438
418,418,-530.7348723100141,-529.7032014537946
419,419,-530.7348723100141,-530.1467482618245
420,420,-530.7348723100141,-528.9101519645419
421,421,-530.7348723100141,-528.7428588493175
422,422,-530.7348723100141,-529.250767871041
423,423,-530.7348723100141,-529.6202547396027
424,424,-530.7348723100141,-530.2269847724541
425,425,-530.7348723100141,-528.7211174853334
426,426,-530.7348723100141,-529.7852189941063
427,427,-530.7348723100141,-530.229019630102
428,428,-530.7455182623526,-530.7455182623526
429,429,-530.7455182623526,-527.8461388950452
430,430,-530.7455182623526,-530.524510698966
431,431,-530.7455182623526,-529.6333501245504
432,432,-530.7455182623526,-528.6677920994549
433,433,-530.7455182623526,-527.1423219718995
434,434,-530.7455182623526,-529.6338063125636
435,435,-530.8903065972653,-530.8903065972653
436,436,-530.8903065972653,-529.538042290714
437,437,-530.8903065972653,-529.1850706777781
438,438,-530.8903065972653,-530.6842637515764
439,439,-530.8903065972653,-529.792815417981
440,440,-530.8903065972653,-528.5761665650032
441,441,-530.8903065972653,-529.3253800571508
442,442,-530.8903065972653,-529.6743344595336
443,443,-530.8903065972653,-529.6891209037296
444,444,-530.8903065972653,-529.2614346106246
445,445,-530.8903065972653,-529.9988822952826
446,446,-530.8903065972653,-529.6712290385498
447,447,-530.8903065972653,-529.6712290385498
448,448,-530.8903065972653,-529.1840688132787
449,449,-530.8903065972653,-529.5318432239217
450,450,-530.8903065972653,-529.5661825349781
451,451,-530.9091195045704,-530.9091195045704
452,452,-531.6847638215652,-531.6847638215652
453,453,-531.6847638215652,-530.8461531749696
454,454,-531.6847638215652,-529.4174325371896
455,455,-531.6847638215652,-530.8432865464257
456,456,-531.6847638215652,-530.2425889398338
457,457,-531.6847638215652,-530.2842537923138
458,458,-532.793790363617,-532.793790363617
459,459,-532.793790363617,-529.8799725265966
460,460,-532.793790363617,-530.0175587915421
461,461,-532.793790363617,-529.5090403050408
462,462,-532.793790363617,-527.1673353490919
463,463,-532.793790363617,-530.2972659337559
464,464,-532.793790363617,-529.1113831418036
465,465,-532.793790363617,-530.9247910881555
466,466,-532.793790363617,-530.6174703533577
467,467,-532.793790363617,-531.3601452016583
468,468,-532.793790363617,-531.5220857946533
469,469,-532.793790363617,-529.559253878244
470,470,-532.793790363617,-528.5902521564163
471,471,-532.793790363617,-530.8792298228527
472,472,-532.793790363617,-529.6305388106922
473,473,-532.793790363617,-530.972679638491
474,474,-532.793790363617,-530.8415362684442
475,475,-532.793790363617,-531.1082005915699
476,476,-532.793790363617,-529.767954191474
477,477,-532.793790363617,-529.47327601345
478,478,-532.793790363617,-530.9517931438329
479,479,-532.793790363617,-528.8952941708736
480,480,-532.793790363617,-530.3768432457618
481,481,-532.793790363617,-531.3376892645308
482,482,-532.793790363617,-530.483777193362
483,483,-532.793790363617,-529.937361749424
484,484,-532.793790363617,-529.5200966018128
485,485,-532.793790363617,-530.4149034404643
486,486,-532.793790363617,-528.8638923951896
487,487,-532.793790363617,-530.3141972305749
488,488,-532.793790363617,-530.4097911024252
489,489,-532.793790363617,-530.1428661565064
490,490,-532.793790363617,-530.1534046570267
491,491,-532.793790363617,-531.4252604168229
492,492,-532.793790363617,-530.2829087460148
493,493,-532.793790363617,-530.7455182623526
494,494,-532.793790363617,-532.1197152956911
495,495,-532.793790363617,-529.4811522386944
496,496,-532.793790363617,-529.2566707681706
497,497,-532.793790363617,-530.524510698966
498,498,-532.793790363617,-527.8689625491523
499,499,-532.793790363617,-530.6113140067521
500,500,-532.793790363617,-530.8738300931591
501,501,-532.793790363617,-532.6231197837502
502,502,-532.793790363617,-532.178017333924
503,503,-532.793790363617,-531.5721353145448
504,504,-532.793790363617,-531.5794637102113
505,505,-532.793790363617,-531.7032181916493
506,506,-532.793790363617,-531.9334529582441
507,507,-532.793790363617,-530.5350355843477
508,508,-532.793790363617,-531.3039534271487
509,509,-532.793790363617,-530.8409335262153
510,510,-532.793790363617,-531.9222268697292
511,511,-532.793790363617,-530.8637169597907
512,512,-532.793790363617,-532.0874449637392
513,513,-532.793790363617,-530.8770430468874
514,514,-532.793790363617,-532.0123345096579
515,515,-532.793790363617,-532.7252338543756
516,516,-532.793790363617,-530.5097707673981
