,trial,best_distance,learning_curve
0,0,inf,inf
1,1,-504.04813661734914,-504.04813661734914
2,2,-504.04813661734914,-493.10245099545295
3,3,-504.04813661734914,-499.768539012674
4,4,-506.63965062800327,-506.63965062800327
5,5,-506.63965062800327,-495.47791156374313
6,6,-506.63965062800327,-492.82120024568655
7,7,-515.6803195310576,-515.6803195310576
8,8,-515.6803195310576,-489.09773790217247
9,9,-515.6803195310576,-489.30057936683903
10,10,-515.6803195310576,-486.2670984186498
11,11,-515.6803195310576,-489.4970148122009
12,12,-515.6803195310576,-513.7332873480974
13,13,-515.6803195310576,-489.13347290877033
14,14,-515.6803195310576,-488.94112769643135
15,15,-517.6582938413108,-517.6582938413108
16,16,-517.6582938413108,-497.8568465895827
17,17,-517.6582938413108,-499.2949945453206
18,18,-517.6582938413108,-506.7454788309417
19,19,-521.6248299131665,-521.6248299131665
20,20,-521.6248299131665,-494.0076784328762
21,21,-521.6248299131665,-506.2811488909794
22,22,-521.6248299131665,-494.8862717979566
23,23,-521.6248299131665,-489.7507151141738
24,24,-521.6248299131665,-496.84100506296966
25,25,-521.6248299131665,-489.8729310434205
26,26,-521.6248299131665,-490.9544864983314
27,27,-521.6248299131665,-491.76714500565913
28,28,-521.6248299131665,-492.12814793272366
29,29,-521.6248299131665,-498.01424742541764
30,30,-521.6248299131665,-506.0825063019175
31,31,-521.6248299131665,-497.06306466178415
32,32,-521.6248299131665,-485.37858154166196
33,33,-521.6248299131665,-485.80204506066144
34,34,-521.6248299131665,-511.2935242057758
35,35,-521.6248299131665,-511.3412475661408
36,36,-521.6248299131665,-510.24600505025194
37,37,-521.6248299131665,-494.8986222855636
38,38,-521.6248299131665,-500.9755522919013
39,39,-521.6248299131665,-511.03962540514345
40,40,-521.6248299131665,-507.3693799745457
41,41,-521.6248299131665,-489.0939626528862
42,42,-521.6248299131665,-485.16836244841477
43,43,-521.6248299131665,-499.0150795305439
44,44,-521.6248299131665,-498.493959644169
45,45,-521.6248299131665,-509.3804137529261
46,46,-521.6248299131665,-495.47067618095735
47,47,-521.6248299131665,-509.36151732819206
48,48,-521.6248299131665,-508.82441741881394
49,49,-521.6248299131665,-494.57938141684645
