,trial,best_distance,learning_curve
0,0,inf,inf
1,1,-504.9042959157884,-504.9042959157884
2,2,-504.9042959157884,-504.9042959157884
3,3,-504.9042959157884,-504.9042959157884
4,4,-504.9042959157884,-504.9042959157884
5,5,-505.02709793569863,-505.02709793569863
6,6,-505.458889963625,-505.458889963625
7,7,-505.458889963625,-505.458889963625
8,8,-505.458889963625,-505.458889963625
9,9,-505.458889963625,-505.458889963625
10,10,-505.52051461705594,-505.52051461705594
11,11,-508.0109397538214,-508.0109397538214
12,12,-508.0109397538214,-508.0109397538214
13,13,-508.5640992588208,-508.5640992588208
14,14,-509.00632599043473,-509.00632599043473
15,15,-509.00632599043473,-509.00632599043473
16,16,-509.00632599043473,-509.00632599043473
17,17,-509.2034803054453,-509.2034803054453
18,18,-509.2233397387544,-509.2233397387544
19,19,-509.2233397387544,-509.2233397387544
20,20,-509.2233397387544,-509.2233397387544
21,21,-509.2233397387544,-509.2233397387544
22,22,-509.2233397387544,-509.2233397387544
23,23,-509.71664459331424,-509.71664459331424
24,24,-509.71664459331424,-509.71664459331424
25,25,-509.7269855300667,-509.7269855300667
26,26,-509.7874709712854,-509.7874709712854
27,27,-509.7874709712854,-509.7874709712854
28,28,-509.7874709712854,-509.7874709712854
29,29,-509.7874709712854,-509.7874709712854
30,30,-509.7874709712854,-509.7874709712854
31,31,-509.7874709712854,-509.7874709712854
32,32,-509.7874709712854,-509.7874709712854
33,33,-509.82930762489764,-509.82930762489764
34,34,-510.5314818187857,-510.5314818187857
35,35,-510.53420016642315,-510.53420016642315
36,36,-510.8405283870922,-510.8405283870922
37,37,-511.02296250871694,-511.02296250871694
38,38,-511.23589705628353,-511.23589705628353
39,39,-511.23589705628353,-511.23589705628353
40,40,-511.3341377414498,-511.3341377414498
41,41,-511.700419619862,-511.700419619862
42,42,-511.7015806108868,-511.7015806108868
43,43,-512.3188231693404,-512.3188231693404
44,44,-513.3364135884608,-513.3364135884608
45,45,-513.3364135884608,-513.3364135884608
46,46,-513.7819651897521,-513.7819651897521
47,47,-513.7819651897521,-513.7819651897521
48,48,-515.0540454680788,-515.0540454680788
49,49,-515.0540454680788,-515.0540454680788
50,50,-515.0540454680788,-515.0540454680788
51,51,-515.1077442877594,-515.1077442877594
52,52,-515.1077442877594,-515.1077442877594
53,53,-515.1077442877594,-515.1077442877594
54,54,-515.1077442877594,-515.1077442877594
