,trial,best_distance,learning_curve
0,0,inf,inf
1,1,-490.8261219718027,-490.8261219718027
2,2,-511.97019711898656,-511.97019711898656
3,3,-511.97019711898656,-493.0534736957052
4,4,-511.97019711898656,-508.2800062508094
5,5,-511.97019711898656,-491.11124166481443
6,6,-511.97019711898656,-495.08941094963376
7,7,-513.0355917884574,-513.0355917884574
8,8,-513.0355917884574,-509.8756954975529
9,9,-513.0355917884574,-505.95254768207815
10,10,-513.0355917884574,-499.5169321647371
11,11,-513.0355917884574,-492.747436641011
12,12,-513.0355917884574,-489.71575054361267
13,13,-513.0355917884574,-487.66017356738564
14,14,-513.0355917884574,-510.8205506695888
15,15,-513.0355917884574,-502.09017457729834
16,16,-513.0355917884574,-511.9401110450042
17,17,-513.0355917884574,-501.14237999413325
18,18,-513.0355917884574,-497.421936297969
19,19,-513.0355917884574,-496.36403234480855
20,20,-513.0355917884574,-491.12032889896
21,21,-513.0355917884574,-495.46768473067095
22,22,-513.0355917884574,-502.7525353857007
23,23,-513.0355917884574,-490.7172545471961
24,24,-513.0355917884574,-506.7424182829391
25,25,-513.0355917884574,-492.4159551287041
26,26,-513.0355917884574,-496.4875399418603
27,27,-513.0355917884574,-507.6868067996053
28,28,-513.0355917884574,-505.36967777696066
29,29,-513.0355917884574,-498.5469910962628
30,30,-513.0355917884574,-501.2756779101353
31,31,-513.0355917884574,-497.9836685416511
32,32,-513.0355917884574,-493.73300834201837
33,33,-513.0355917884574,-500.19121111761893
34,34,-513.0355917884574,-494.83362717092075
35,35,-513.0355917884574,-502.290949332137
36,36,-515.0597811790822,-515.0597811790822
37,37,-515.0597811790822,-489.4192009604316
38,38,-515.0597811790822,-506.3266822309935
39,39,-515.0597811790822,-498.89232134841694
40,40,-515.0597811790822,-492.31299928301746
41,41,-515.0597811790822,-490.86692343083587
42,42,-515.0597811790822,-498.8339677368326
43,43,-515.0597811790822,-506.55477808978355
44,44,-515.0597811790822,-498.9311153685534
45,45,-515.0597811790822,-492.2883547604534
46,46,-515.0597811790822,-500.1686065630488
47,47,-515.0597811790822,-503.9245613364907
48,48,-515.0597811790822,-504.75991850949185
49,49,-515.0597811790822,-483.0568990724336
50,50,-515.0597811790822,-498.1663074777026
51,51,-515.0597811790822,-514.7398238498898
52,52,-515.0597811790822,-513.6908047781981
53,53,-515.0597811790822,-511.72619598267465
54,54,-515.0597811790822,-512.7323948494333
55,55,-515.0597811790822,-511.18137777050003
56,56,-515.0597811790822,-509.74627414057954
57,57,-515.0597811790822,-508.26639273444664
58,58,-515.0597811790822,-506.44012172998237
59,59,-515.0597811790822,-504.7893796231286
60,60,-515.0597811790822,-507.3967203970197
61,61,-515.0597811790822,-513.0442656756001
62,62,-515.0597811790822,-508.81738692630086
63,63,-515.0597811790822,-507.0473866845508
64,64,-515.0597811790822,-508.88852349888657
65,65,-515.0597811790822,-511.9063089941263
66,66,-515.0597811790822,-509.29542118313054
67,67,-515.0597811790822,-508.2479686138706
68,68,-515.0597811790822,-511.551229422867
69,69,-515.0597811790822,-514.556771935662
70,70,-515.0597811790822,-513.2870405304683
71,71,-515.0597811790822,-511.85046003261357
72,72,-515.0597811790822,-508.56846390940166
73,73,-515.0597811790822,-513.8635846015866
74,74,-515.0597811790822,-512.9623741976125
75,75,-515.0597811790822,-506.1234063482058
76,76,-515.0597811790822,-512.9419163751974
77,77,-515.0597811790822,-505.53494495927487
78,78,-515.0597811790822,-507.70994911428363
79,79,-515.0597811790822,-508.2141420305968
80,80,-515.0597811790822,-511.92582863448274
81,81,-515.0597811790822,-508.75692414091645
82,82,-515.0597811790822,-510.58204703659777
83,83,-515.0597811790822,-511.2199223180503
84,84,-515.0597811790822,-512.3134206370675
85,85,-515.0597811790822,-513.2649345507397
86,86,-515.6563475185193,-515.6563475185193
87,87,-515.6563475185193,-507.19714531075965
88,88,-515.6563475185193,-506.7861514427651
89,89,-515.6563475185193,-510.37642209874514
90,90,-515.6563475185193,-506.33813815642185
91,91,-515.6563475185193,-493.47998467581397
92,92,-515.6563475185193,-515.0256660139593
93,93,-515.6563475185193,-502.82571147586134
94,94,-515.6563475185193,-496.42580047699016
95,95,-515.6563475185193,-506.05610359757867
96,96,-515.6563475185193,-511.3107037004287
97,97,-515.6563475185193,-500.25674519543924
98,98,-515.6563475185193,-508.3519614626973
99,99,-515.6563475185193,-497.48197195913343
100,100,-515.6563475185193,-510.9830525328093
101,101,-515.6563475185193,-515.2326167295996
102,102,-515.6563475185193,-514.3523738105349
