,trial,best_distance,learning_curve
0,0,inf,inf
1,1,-512.8419982749004,-512.8419982749004
2,2,-512.8419982749004,-504.15441907457915
3,3,-512.8419982749004,-507.422256897076
4,4,-512.8419982749004,-494.05482874276623
5,5,-512.8419982749004,-504.2432250528919
6,6,-512.8419982749004,-505.38423092284313
7,7,-512.8419982749004,-507.98601872055553
8,8,-512.8419982749004,-505.2885539827195
9,9,-512.8419982749004,-508.1276503450144
10,10,-512.8419982749004,-497.35442119284886
11,11,-512.8419982749004,-509.87695263000506
12,12,-512.8419982749004,-506.80769826777663
13,13,-512.8419982749004,-498.16568676540874
14,14,-512.8419982749004,-495.1671532907635
15,15,-516.7720109328374,-516.7720109328374
16,16,-516.7720109328374,-514.0030776870487
17,17,-516.7720109328374,-491.9210309948041
18,18,-516.7720109328374,-502.0117491982611
19,19,-516.7720109328374,-500.2508019763697
20,20,-516.7720109328374,-489.26473352242783
21,21,-516.7720109328374,-506.7141874308765
22,22,-516.7720109328374,-493.2231173490952
23,23,-516.7720109328374,-503.0830384668699
24,24,-516.7720109328374,-490.1201588011552
25,25,-516.7720109328374,-487.53752823203325
26,26,-516.7720109328374,-510.8105941101691
27,27,-516.7720109328374,-501.6155325774777
28,28,-516.7720109328374,-496.60029199789835
29,29,-516.7720109328374,-487.60266365811464
30,30,-516.7720109328374,-514.7248154330971
31,31,-516.7720109328374,-507.99412146433815
32,32,-516.7720109328374,-500.68228442423515
33,33,-516.7720109328374,-495.2388904892816
34,34,-516.7720109328374,-495.0145149428575
35,35,-516.7720109328374,-481.29578003408517
36,36,-517.1805268617686,-517.1805268617686
37,37,-517.1805268617686,-507.8278547865681
38,38,-517.1805268617686,-508.0729292876331
39,39,-517.1805268617686,-476.78041089439716
40,40,-517.1805268617686,-496.88002711343745
41,41,-517.1805268617686,-501.35380533900525
42,42,-517.1805268617686,-502.67426804211857
43,43,-517.1805268617686,-500.21718204454857
44,44,-517.1805268617686,-494.2290304931994
45,45,-517.1805268617686,-488.6237671295881
46,46,-517.1805268617686,-502.66993869005154
47,47,-517.1805268617686,-503.53504488827366
48,48,-517.1805268617686,-492.7969707009645
49,49,-517.1805268617686,-499.74101058941153
50,50,-517.1805268617686,-497.99628703322793
51,51,-517.6010849778648,-517.6010849778648
52,52,-517.6010849778648,-515.8081821663912
53,53,-517.6010849778648,-513.9855616206792
54,54,-517.6010849778648,-511.8437193098959
55,55,-517.6010849778648,-512.4508775760407
56,56,-517.6010849778648,-511.7174715744459
57,57,-517.6010849778648,-509.7607223609104
58,58,-517.6010849778648,-506.21265176986975
59,59,-517.6010849778648,-505.85219190157227
60,60,-517.6010849778648,-508.4779917577969
