,trial,best_scores
0,0,inf
1,1,inf
2,2,41.54084309993369
3,3,41.54084309993369
4,4,41.54084309993369
5,5,41.54084309993369
6,6,41.54084309993369
7,7,41.54084309993369
8,8,41.54084309993369
9,9,41.54084309993369
10,10,41.54084309993369
11,11,41.54084309993369
12,12,41.54084309993369
13,13,41.54084309993369
14,14,41.54084309993369
15,15,41.54084309993369
16,16,41.54084309993369
17,17,41.54084309993369
18,18,41.54084309993369
19,19,41.54084309993369
20,20,41.54084309993369
21,21,41.54084309993369
22,22,41.54084309993369
23,23,41.54084309993369
24,24,41.54084309993369
25,25,41.54084309993369
26,26,41.54084309993369
27,27,39.60092580049001
28,28,39.60092580049001
29,29,39.60092580049001
30,30,39.60092580049001
31,31,18.422871192489996
32,32,18.422871192489996
33,33,18.422871192489996
34,34,18.422871192489996
35,35,18.422871192489996
36,36,18.422871192489996
37,37,18.422871192489996
38,38,18.422871192489996
39,39,18.422871192489996
40,40,18.422871192489996
41,41,18.422871192489996
42,42,18.422871192489996
43,43,18.422871192489996
44,44,18.422871192489996
45,45,18.422871192489996
46,46,18.422871192489996
47,47,18.422871192489996
48,48,18.422871192489996
49,49,18.422871192489996
50,50,18.422871192489996
51,51,18.422871192489996
52,52,18.422871192489996
53,53,18.422871192489996
54,54,18.422871192489996
55,55,18.422871192489996
56,56,18.422871192489996
57,57,18.422871192489996
58,58,18.422871192489996
59,59,18.422871192489996
60,60,18.422871192489996
61,61,18.422871192489996
62,62,18.422871192489996
63,63,18.422871192489996
64,64,18.422871192489996
65,65,18.422871192489996
66,66,18.422871192489996
67,67,18.422871192489996
68,68,18.422871192489996
69,69,18.422871192489996
70,70,18.422871192489996
71,71,18.422871192489996
72,72,18.422871192489996
73,73,18.422871192489996
74,74,18.422871192489996
75,75,18.422871192489996
76,76,18.422871192489996
77,77,18.422871192489996
78,78,18.422871192489996
79,79,18.422871192489996
80,80,18.422871192489996
81,81,18.422871192489996
82,82,18.422871192489996
83,83,18.422871192489996
84,84,18.422871192489996
85,85,18.422871192489996
86,86,18.422871192489996
87,87,18.422871192489996
88,88,18.422871192489996
89,89,18.422871192489996
90,90,18.422871192489996
91,91,18.422871192489996
92,92,6.4754580571211555
93,93,6.4754580571211555
94,94,6.4754580571211555
95,95,6.4754580571211555
96,96,6.4754580571211555
97,97,6.4754580571211555
98,98,6.4754580571211555
99,99,6.4754580571211555
100,100,6.4754580571211555
101,101,6.4754580571211555
102,102,6.4754580571211555
103,103,6.4754580571211555
104,104,6.4754580571211555
105,105,6.4754580571211555
106,106,6.4754580571211555
107,107,6.4754580571211555
108,108,6.4754580571211555
109,109,6.4754580571211555
110,110,6.4754580571211555
111,111,6.4754580571211555
112,112,6.4754580571211555
113,113,6.4754580571211555
114,114,6.4754580571211555
115,115,6.4754580571211555
116,116,6.4754580571211555
117,117,6.4754580571211555
118,118,6.4754580571211555
119,119,6.4754580571211555
120,120,6.4754580571211555
121,121,6.4754580571211555
122,122,6.4754580571211555
123,123,6.4754580571211555
124,124,6.4754580571211555
125,125,6.4754580571211555
126,126,6.4754580571211555
127,127,6.4754580571211555
128,128,6.4754580571211555
129,129,6.4754580571211555
130,130,6.4754580571211555
131,131,6.4754580571211555
132,132,6.4754580571211555
133,133,6.4754580571211555
134,134,6.4754580571211555
135,135,6.4754580571211555
136,136,6.4754580571211555
137,137,6.4754580571211555
138,138,6.4754580571211555
139,139,6.4754580571211555
140,140,6.4754580571211555
141,141,6.4754580571211555
142,142,6.4754580571211555
143,143,6.4754580571211555
144,144,6.4754580571211555
145,145,6.4754580571211555
146,146,6.4754580571211555
147,147,6.4754580571211555
148,148,6.4754580571211555
149,149,6.4754580571211555
150,150,6.4754580571211555
151,151,6.4754580571211555
152,152,6.4754580571211555
153,153,6.4754580571211555
154,154,6.4754580571211555
155,155,6.4754580571211555
156,156,6.4754580571211555
157,157,6.4754580571211555
158,158,6.4754580571211555
159,159,6.4754580571211555
160,160,6.4754580571211555
161,161,6.4754580571211555
162,162,6.4754580571211555
163,163,6.4754580571211555
164,164,6.4754580571211555
165,165,6.4754580571211555
166,166,6.4754580571211555
167,167,6.4754580571211555
168,168,6.4754580571211555
169,169,6.4754580571211555
170,170,6.4754580571211555
171,171,6.4754580571211555
