,trial,best_scores
0,0,inf
1,1,16118.578428265959
2,2,16118.578428265959
3,3,16118.578428265959
4,4,16118.578428265959
5,5,16118.578428265959
6,6,16118.578428265959
7,7,16118.578428265959
8,8,16118.578428265959
9,9,16118.578428265959
10,10,16118.578428265959
11,11,16118.578428265959
12,12,16118.578428265959
13,13,16118.578428265959
14,14,2607.452538877212
15,15,2607.452538877212
16,16,2579.110897371188
17,17,2579.110897371188
18,18,2579.110897371188
19,19,2579.110897371188
20,20,2579.110897371188
21,21,2561.48137545023
22,22,2561.48137545023
23,23,2561.48137545023
24,24,2561.48137545023
25,25,2561.48137545023
26,26,2561.48137545023
27,27,2561.48137545023
28,28,1503.7566666666671
29,29,1503.7566666666671
30,30,1503.7566666666671
31,31,1503.7566666666671
32,32,1503.7566666666671
33,33,1503.7566666666671
34,34,786.7515666666666
35,35,786.7515666666666
36,36,786.7515666666666
37,37,786.7515666666666
38,38,786.7515666666666
39,39,786.7515666666666
40,40,786.7515666666666
41,41,786.7515666666666
42,42,370.6025999999998
43,43,370.6025999999998
44,44,370.6025999999998
45,45,370.6025999999998
46,46,370.6025999999998
47,47,370.6025999999998
48,48,370.6025999999998
49,49,370.6025999999998
50,50,370.6025999999998
51,51,370.6025999999998
52,52,370.6025999999998
53,53,370.6025999999998
54,54,370.6025999999998
55,55,370.6025999999998
56,56,370.6025999999998
57,57,370.6025999999998
58,58,370.6025999999998
59,59,370.6025999999998
60,60,370.6025999999998
61,61,186.84955005298372
62,62,186.84955005298372
63,63,186.84955005298372
64,64,186.84955005298372
65,65,186.84955005298372
66,66,186.84955005298372
67,67,186.84955005298372
68,68,186.84955005298372
69,69,186.84955005298372
70,70,186.84955005298372
71,71,186.84955005298372
72,72,186.84955005298372
73,73,186.84955005298372
74,74,186.84955005298372
75,75,186.84955005298372
76,76,186.84955005298372
77,77,186.84955005298372
78,78,186.84955005298372
79,79,186.84955005298372
80,80,186.84955005298372
81,81,186.84955005298372
82,82,186.84955005298372
83,83,186.84955005298372
84,84,186.84955005298372
85,85,186.84955005298372
86,86,186.84955005298372
87,87,186.84955005298372
88,88,186.84955005298372
89,89,186.84955005298372
90,90,186.84955005298372
91,91,186.84955005298372
92,92,186.84955005298372
93,93,186.84955005298372
94,94,186.84955005298372
95,95,186.84955005298372
96,96,102.84665958132337
97,97,102.84665958132337
98,98,102.84665958132337
99,99,102.84665958132337
100,100,102.84665958132337
101,101,102.84665958132337
102,102,102.84665958132337
103,103,102.84665958132337
104,104,102.84665958132337
105,105,102.84665958132337
106,106,102.84665958132337
107,107,102.84665958132337
108,108,102.84665958132337
109,109,102.84665958132337
110,110,102.84665958132337
111,111,102.84665958132337
112,112,102.84665958132337
113,113,102.84665958132337
114,114,102.84665958132337
115,115,102.84665958132337
116,116,102.84665958132337
117,117,102.84665958132337
118,118,102.84665958132337
