,trial,best_scores
0,0,inf
1,1,inf
2,2,39.60225310676518
3,3,39.60225310676518
4,4,39.60096129376394
5,5,39.60092580049001
6,6,39.60092580049001
7,7,39.60092580049001
8,8,39.60092580049001
9,9,39.60092580049001
10,10,39.60092580049001
11,11,39.60092580049001
12,12,39.60092580049001
13,13,39.60092580049001
14,14,39.60092580049001
15,15,23.437679488990387
16,16,23.437679488990387
17,17,23.437679488990387
18,18,23.437679488990387
19,19,23.437679488990387
20,20,23.437679488990387
21,21,23.437679488990387
22,22,23.437679488990387
23,23,23.437679488990387
24,24,23.437679488990387
25,25,23.437679488990387
26,26,23.437679488990387
27,27,23.437679488990387
28,28,23.437679488990387
29,29,23.437679488990387
30,30,23.437679488990387
31,31,23.437679488990387
32,32,23.437679488990387
33,33,23.437679488990387
34,34,23.437679488990387
35,35,23.437679488990387
36,36,23.437679488990387
37,37,23.437679488990387
38,38,23.437679488990387
39,39,23.437679488990387
40,40,23.437679488990387
41,41,23.437679488990387
42,42,23.437679488990387
43,43,23.437679488990387
44,44,23.437679488990387
45,45,23.437679488990387
46,46,23.437679488990387
47,47,23.437679488990387
48,48,23.437679488990387
49,49,23.437679488990387
50,50,23.437679488990387
51,51,23.437679488990387
52,52,23.437679488990387
53,53,23.437679488990387
54,54,23.437679488990387
55,55,23.437679488990387
56,56,23.437679488990387
57,57,23.437679488990387
58,58,23.437679488990387
59,59,23.437679488990387
60,60,23.437679488990387
61,61,23.437679488990387
62,62,23.437679488990387
63,63,23.437679488990387
64,64,23.437679488990387
65,65,23.437679488990387
66,66,23.437679488990387
67,67,23.437679488990387
68,68,23.437679488990387
69,69,23.437679488990387
70,70,23.437679488990387
71,71,23.437679488990387
72,72,23.437679488990387
73,73,23.437679488990387
74,74,23.437679488990387
75,75,23.437679488990387
76,76,23.437679488990387
77,77,23.437679488990387
78,78,23.437679488990387
79,79,23.437679488990387
80,80,23.437679488990387
81,81,23.437679488990387
82,82,23.437679488990387
83,83,23.437679488990387
84,84,23.437679488990387
85,85,19.136625621666813
86,86,19.136625621666813
87,87,19.136625621666813
88,88,19.136625621666813
89,89,19.136625621666813
90,90,19.136625621666813
91,91,19.136625621666813
92,92,19.136625621666813
93,93,19.136625621666813
94,94,19.136625621666813
95,95,19.136625621666813
96,96,19.136625621666813
97,97,19.136625621666813
98,98,19.136625621666813
99,99,19.136625621666813
100,100,19.136625621666813
101,101,19.136625621666813
102,102,19.136625621666813
103,103,19.136625621666813
104,104,19.136625621666813
105,105,19.136625621666813
106,106,19.136625621666813
107,107,19.136625621666813
108,108,19.136625621666813
109,109,19.136625621666813
110,110,19.136625621666813
