,trial,best_scores
0,0,inf
1,1,167.32064867267843
2,2,167.32064867267843
3,3,90.08105368741806
4,4,90.08105368741806
5,5,90.08105368741806
6,6,87.09991774427857
7,7,87.09991774427857
8,8,87.09991774427857
9,9,26.86359527388963
10,10,10.536295675801245
11,11,10.536295675801245
12,12,9.481748531556695
13,13,9.481748531556695
14,14,9.481748531556695
15,15,9.481748531556695
16,16,9.481748531556695
17,17,9.481748531556695
18,18,9.481748531556695
19,19,9.481748531556695
20,20,9.481748531556695
21,21,9.481748531556695
22,22,9.481748531556695
23,23,9.481748531556695
24,24,9.481748531556695
25,25,9.481748531556695
26,26,9.481748531556695
27,27,9.481748531556695
28,28,9.131336175133221
29,29,9.131336175133221
30,30,9.131336175133221
31,31,9.131336175133221
32,32,9.131336175133221
33,33,9.131336175133221
34,34,8.820359877160532
35,35,8.820359877160532
36,36,8.820359877160532
37,37,8.820359877160532
38,38,8.820359877160532
39,39,8.820359877160532
40,40,8.820359877160532
41,41,8.820359877160532
42,42,8.820359877160532
43,43,8.820359877160532
44,44,8.820359877160532
45,45,8.820359877160532
46,46,8.820359877160532
47,47,8.820359877160532
48,48,8.820359877160532
49,49,8.820359877160532
50,50,8.820359877160532
51,51,8.820359877160532
52,52,8.820359877160532
53,53,8.820359877160532
54,54,8.820359877160532
55,55,6.191958835965415
56,56,6.191958835965415
57,57,6.191958835965415
58,58,6.191958835965415
59,59,6.191958835965415
60,60,6.191958835965415
61,61,6.191958835965415
62,62,6.191958835965415
63,63,6.191958835965415
64,64,6.191958835965415
65,65,6.191958835965415
66,66,6.191958835965415
67,67,6.191958835965415
68,68,6.191958835965415
69,69,6.191958835965415
70,70,6.191958835965415
71,71,6.191958835965415
72,72,6.191958835965415
73,73,6.191958835965415
74,74,6.191958835965415
75,75,6.191958835965415
76,76,6.191958835965415
77,77,6.191958835965415
78,78,6.191958835965415
79,79,6.191958835965415
80,80,6.191958835965415
81,81,6.191958835965415
82,82,6.191958835965415
83,83,6.191958835965415
84,84,6.191958835965415
85,85,6.191958835965415
86,86,6.191958835965415
87,87,6.124683237826942
88,88,6.124683237826942
89,89,6.124683237826942
90,90,6.124683237826942
91,91,6.124683237826942
92,92,6.124683237826942
93,93,6.124683237826942
94,94,6.124683237826942
95,95,6.124683237826942
96,96,6.124683237826942
97,97,6.124683237826942
98,98,6.124683237826942
99,99,6.124683237826942
100,100,6.124683237826942
