,trial,best_scores
0,0,inf
1,1,58.57771846382377
2,2,45.50034717535658
3,3,45.50034717535658
4,4,45.50034717535658
5,5,45.50034717535658
6,6,45.50034717535658
7,7,39.60092580049001
8,8,39.60092580049001
9,9,39.60092580049001
10,10,39.60092580049001
11,11,39.60092580049001
12,12,39.60092580049001
13,13,39.60092580049001
14,14,39.60092580049001
15,15,39.60092580049001
16,16,39.60092580049001
17,17,39.60092580049001
18,18,39.60092580049001
19,19,39.60092580049001
20,20,39.60092580049001
21,21,39.60092580049001
22,22,39.60092580049001
23,23,39.60092580049001
24,24,39.60092580049001
25,25,39.60092580049001
26,26,39.60092580049001
27,27,39.60092580049001
28,28,39.60092580049001
29,29,39.60092580049001
30,30,39.60092580049001
31,31,39.60092580049001
32,32,39.60092580049001
33,33,39.60092580049001
34,34,39.60092580049001
35,35,38.77573650727896
36,36,38.77573650727896
37,37,38.77573650727896
38,38,38.77573650727896
39,39,38.77573650727896
40,40,38.77573650727896
41,41,38.77573650727896
42,42,38.77573650727896
43,43,38.77573650727896
44,44,38.77573650727896
45,45,38.77573650727896
46,46,38.77573650727896
47,47,38.77573650727896
48,48,38.77573650727896
49,49,38.77573650727896
50,50,38.77573650727896
51,51,38.77573650727896
52,52,38.77573650727896
53,53,38.77573650727896
54,54,38.77573650727896
55,55,38.77573650727896
56,56,38.77573650727896
57,57,38.77573650727896
58,58,38.77573650727896
59,59,38.77573650727896
60,60,38.77573650727896
61,61,38.77573650727896
62,62,38.77573650727896
63,63,38.77573650727896
64,64,38.77573650727896
65,65,38.77573650727896
66,66,38.77573650727896
67,67,38.77573650727896
68,68,38.77573650727896
69,69,38.77573650727896
70,70,38.77573650727896
71,71,38.77573650727896
72,72,38.77573650727896
73,73,38.77573650727896
74,74,38.77573650727896
75,75,38.77573650727896
76,76,38.77573650727896
77,77,38.77573650727896
78,78,38.77573650727896
79,79,38.77573650727896
80,80,38.77573650727896
81,81,38.77573650727896
82,82,38.77573650727896
83,83,38.77573650727896
84,84,38.77573650727896
85,85,38.77573650727896
86,86,38.77573650727896
87,87,38.77573650727896
88,88,38.77573650727896
89,89,38.77573650727896
90,90,38.77573650727896
91,91,38.77573650727896
92,92,38.77573650727896
93,93,38.77573650727896
94,94,38.77573650727896
95,95,38.77573650727896
96,96,38.77573650727896
97,97,38.77573650727896
98,98,38.77573650727896
99,99,38.77573650727896
100,100,38.77573650727896
101,101,38.77573650727896
102,102,38.77573650727896
103,103,38.77573650727896
104,104,38.77573650727896
105,105,38.77573650727896
106,106,38.77573650727896
107,107,38.77573650727896
108,108,38.77573650727896
109,109,38.77573650727896
110,110,38.77573650727896
111,111,38.77573650727896
112,112,30.512322696490006
113,113,30.512322696490006
114,114,16.804490450501557
115,115,16.804490450501557
116,116,16.804490450501557
117,117,16.804490450501557
118,118,16.804490450501557
119,119,16.804490450501557
120,120,16.804490450501557
121,121,13.59746373018168
122,122,13.59746373018168
123,123,13.59746373018168
124,124,13.59746373018168
125,125,13.59746373018168
126,126,13.59746373018168
127,127,13.59746373018168
128,128,13.59746373018168
129,129,13.59746373018168
130,130,13.59746373018168
131,131,13.59746373018168
132,132,13.59746373018168
133,133,13.59746373018168
134,134,13.59746373018168
135,135,13.59746373018168
136,136,13.59746373018168
137,137,13.59746373018168
138,138,13.59746373018168
139,139,13.59746373018168
140,140,13.59746373018168
141,141,13.59746373018168
142,142,13.59746373018168
143,143,13.59746373018168
144,144,13.59746373018168
145,145,13.59746373018168
146,146,13.59746373018168
147,147,13.59746373018168
148,148,13.59746373018168
149,149,13.59746373018168
150,150,13.59746373018168
151,151,13.59746373018168
152,152,13.59746373018168
153,153,13.59746373018168
