,trial,best_scores
0,0,inf
1,1,inf
2,2,2718.9610852430083
3,3,2718.9610852430083
4,4,2718.9610852430083
5,5,2718.9610852430083
6,6,2718.9610852430083
7,7,2718.9610852430083
8,8,2718.9610852430083
9,9,2718.9610852430083
10,10,2717.6430600938165
11,11,2717.6430600938165
12,12,2717.6430600938165
13,13,2548.8290136485753
14,14,2548.8290136485753
15,15,2548.8290136485753
16,16,2548.8290136485753
17,17,2548.8290136485753
18,18,2548.8290136485753
19,19,2548.8290136485753
20,20,2548.8290136485753
21,21,2548.8290136485753
22,22,2548.8290136485753
23,23,2548.8290136485753
24,24,2548.8290136485753
25,25,2548.8290136485753
26,26,2548.8290136485753
27,27,2548.8290136485753
28,28,2527.508637535485
29,29,2527.508637535485
30,30,2527.508637535485
31,31,2525.2662401833873
32,32,2525.2662401833873
33,33,2525.2662401833873
34,34,2525.2662401833873
35,35,2525.2662401833873
36,36,2525.2662401833873
37,37,2525.2662401833873
38,38,2525.2662401833873
39,39,2525.2662401833873
40,40,2525.2662401833873
41,41,2525.2662401833873
42,42,2525.2662401833873
43,43,2525.2662401833873
44,44,2525.2662401833873
45,45,2525.2662401833873
46,46,2525.2662401833873
47,47,2525.2662401833873
48,48,2525.2662401833873
49,49,2525.2662401833873
50,50,2525.2662401833873
51,51,2525.2662401833873
52,52,2525.2662401833873
53,53,2525.2662401833873
54,54,2525.2662401833873
55,55,2525.2662401833873
56,56,2525.2662401833873
57,57,2525.2662401833873
58,58,2525.2662401833873
59,59,2525.2662401833873
60,60,2525.2662401833873
61,61,2525.2662401833873
62,62,2525.2662401833873
63,63,2525.2662401833873
64,64,2525.2662401833873
65,65,2525.2662401833873
66,66,2181.851052809015
67,67,2181.851052809015
68,68,2181.851052809015
69,69,2181.851052809015
70,70,2181.851052809015
71,71,2181.851052809015
72,72,2181.851052809015
73,73,2181.851052809015
74,74,2181.851052809015
75,75,2181.851052809015
76,76,2181.851052809015
77,77,2181.851052809015
78,78,2181.851052809015
79,79,2181.851052809015
80,80,2181.851052809015
81,81,2181.851052809015
82,82,2181.851052809015
83,83,2181.851052809015
84,84,2181.851052809015
85,85,2181.851052809015
86,86,2181.851052809015
87,87,2181.851052809015
88,88,2181.851052809015
89,89,2181.851052809015
90,90,2181.851052809015
91,91,2181.851052809015
92,92,2181.851052809015
93,93,2181.851052809015
94,94,2181.851052809015
95,95,2181.851052809015
96,96,2181.851052809015
97,97,2181.851052809015
98,98,2181.851052809015
99,99,2181.851052809015
100,100,2181.851052809015
101,101,1040.1317255496494
102,102,1040.1317255496494
103,103,1040.1317255496494
104,104,1040.1317255496494
105,105,1040.1317255496494
106,106,1040.1317255496494
107,107,805.800627047141
108,108,805.800627047141
109,109,805.800627047141
110,110,805.800627047141
