,trial,best_scores
0,0,inf
1,1,411.84641407649815
2,2,48.98951585816194
3,3,48.98951585816194
4,4,43.26642819756502
5,5,43.26642819756502
6,6,43.26642819756502
7,7,39.63542587299176
8,8,26.442844653063787
9,9,26.442844653063787
10,10,26.442844653063787
11,11,26.442844653063787
12,12,26.442844653063787
13,13,26.442844653063787
14,14,26.442844653063787
15,15,26.442844653063787
16,16,26.442844653063787
17,17,26.442844653063787
18,18,26.442844653063787
19,19,26.442844653063787
20,20,21.978876845306434
21,21,21.978876845306434
22,22,21.978876845306434
23,23,21.978876845306434
24,24,21.978876845306434
25,25,21.978876845306434
26,26,21.978876845306434
27,27,21.978876845306434
28,28,21.978876845306434
29,29,21.978876845306434
30,30,21.978876845306434
31,31,21.978876845306434
32,32,21.978876845306434
33,33,21.978876845306434
34,34,21.978876845306434
35,35,21.978876845306434
36,36,21.978876845306434
37,37,21.978876845306434
38,38,21.978876845306434
39,39,21.978876845306434
40,40,21.978876845306434
41,41,21.978876845306434
42,42,21.978876845306434
43,43,21.978876845306434
44,44,21.978876845306434
45,45,21.978876845306434
46,46,21.978876845306434
47,47,21.978876845306434
48,48,21.978876845306434
49,49,21.978876845306434
50,50,21.978876845306434
51,51,21.978876845306434
52,52,21.978876845306434
53,53,21.978876845306434
54,54,21.978876845306434
55,55,21.978876845306434
56,56,21.978876845306434
57,57,21.978876845306434
58,58,21.978876845306434
59,59,21.978876845306434
60,60,21.978876845306434
61,61,21.978876845306434
62,62,21.978876845306434
63,63,21.978876845306434
64,64,21.978876845306434
65,65,21.978876845306434
66,66,21.978876845306434
67,67,21.978876845306434
68,68,11.294910063660092
69,69,11.294910063660092
70,70,11.294910063660092
71,71,11.294910063660092
72,72,11.294910063660092
73,73,11.294910063660092
74,74,11.294910063660092
75,75,11.294910063660092
76,76,11.294910063660092
77,77,11.294910063660092
78,78,11.294910063660092
79,79,11.294910063660092
80,80,11.294910063660092
81,81,11.294910063660092
82,82,11.294910063660092
83,83,11.294910063660092
84,84,11.294910063660092
85,85,11.294910063660092
86,86,11.294910063660092
87,87,11.294910063660092
88,88,11.294910063660092
89,89,11.294910063660092
90,90,11.294910063660092
91,91,11.294910063660092
92,92,11.294910063660092
93,93,11.294910063660092
94,94,11.294910063660092
95,95,11.294910063660092
96,96,11.294910063660092
97,97,11.294910063660092
98,98,11.294910063660092
99,99,11.294910063660092
100,100,11.294910063660092
101,101,11.294910063660092
102,102,11.294910063660092
103,103,11.294910063660092
104,104,11.294910063660092
105,105,11.294910063660092
106,106,11.294910063660092
107,107,11.294910063660092
108,108,11.294910063660092
109,109,11.294910063660092
110,110,11.294910063660092
111,111,11.294910063660092
112,112,11.294910063660092
113,113,11.294910063660092
114,114,11.294910063660092
115,115,11.294910063660092
116,116,11.294910063660092
117,117,11.294910063660092
118,118,11.294910063660092
119,119,11.294910063660092
120,120,11.294910063660092
121,121,11.294910063660092
122,122,11.294910063660092
123,123,11.294910063660092
124,124,11.294910063660092
125,125,11.294910063660092
126,126,11.294910063660092
127,127,11.294910063660092
128,128,11.294910063660092
129,129,11.294910063660092
130,130,11.294910063660092
131,131,11.294910063660092
132,132,11.294910063660092
133,133,11.294910063660092
134,134,11.294910063660092
135,135,11.294910063660092
136,136,11.294910063660092
137,137,11.294910063660092
138,138,11.294910063660092
139,139,11.294910063660092
140,140,11.294910063660092
141,141,11.294910063660092
142,142,11.294910063660092
143,143,11.294910063660092
144,144,11.294910063660092
145,145,11.294910063660092
146,146,11.294910063660092
147,147,11.294910063660092
148,148,11.294910063660092
149,149,11.294910063660092
150,150,11.294910063660092
151,151,11.294910063660092
152,152,11.294910063660092
153,153,11.294910063660092
154,154,11.294910063660092
155,155,11.294910063660092
156,156,11.294910063660092
157,157,11.294910063660092
158,158,11.294910063660092
159,159,11.294910063660092
160,160,11.294910063660092
161,161,11.294910063660092
162,162,11.294910063660092
163,163,11.294910063660092
164,164,11.294910063660092
165,165,11.294910063660092
166,166,11.294910063660092
167,167,11.294910063660092
168,168,11.294910063660092
169,169,11.294910063660092
170,170,11.294910063660092
171,171,11.294910063660092
172,172,11.294910063660092
173,173,11.294910063660092
174,174,11.294910063660092
175,175,11.294910063660092
176,176,11.294910063660092
177,177,11.294910063660092
178,178,11.294910063660092
179,179,11.294910063660092
180,180,11.294910063660092
181,181,11.294910063660092
182,182,11.294910063660092
183,183,11.294910063660092
184,184,11.294910063660092
185,185,11.294910063660092
186,186,11.294910063660092
187,187,11.294910063660092
188,188,11.294910063660092
189,189,11.294910063660092
190,190,11.294910063660092
191,191,11.294910063660092
192,192,11.294910063660092
193,193,11.294910063660092
194,194,11.294910063660092
195,195,11.294910063660092
196,196,11.294910063660092
197,197,11.294910063660092
198,198,11.294910063660092
199,199,11.294910063660092
200,200,11.294910063660092
201,201,11.294910063660092
202,202,11.294910063660092
203,203,11.294910063660092
204,204,11.294910063660092
205,205,11.294910063660092
206,206,11.294910063660092
207,207,11.294910063660092
208,208,11.294910063660092
209,209,11.294910063660092
210,210,11.294910063660092
211,211,11.294910063660092
212,212,11.294910063660092
213,213,11.294910063660092
214,214,11.294910063660092
215,215,11.294910063660092
216,216,11.294910063660092
217,217,11.294910063660092
218,218,11.294910063660092
219,219,11.294910063660092
220,220,11.294910063660092
221,221,11.294910063660092
222,222,11.294910063660092
223,223,11.294910063660092
224,224,11.294910063660092
225,225,11.294910063660092
226,226,11.294910063660092
227,227,11.294910063660092
228,228,11.294910063660092
229,229,11.294910063660092
230,230,11.294910063660092
231,231,11.294910063660092
232,232,11.294910063660092
233,233,11.294910063660092
234,234,11.294910063660092
235,235,11.294910063660092
236,236,11.294910063660092
237,237,11.294910063660092
238,238,11.294910063660092
239,239,11.294910063660092
240,240,11.294910063660092
241,241,11.294910063660092
242,242,11.294910063660092
243,243,11.294910063660092
244,244,11.294910063660092
245,245,11.294910063660092
246,246,11.294910063660092
247,247,11.294910063660092
248,248,11.294910063660092
249,249,11.294910063660092
250,250,11.294910063660092
251,251,11.294910063660092
252,252,11.294910063660092
253,253,11.294910063660092
254,254,11.294910063660092
255,255,11.294910063660092
256,256,11.294910063660092
257,257,11.294910063660092
258,258,11.294910063660092
259,259,11.294910063660092
260,260,11.294910063660092
261,261,11.294910063660092
262,262,11.294910063660092
263,263,11.294910063660092
264,264,11.294910063660092
265,265,11.294910063660092
266,266,11.294910063660092
267,267,11.294910063660092
268,268,11.294910063660092
