Index,Speed
0,0.5054533489234282
0,0.5025202774067155
0,0.9693167746489957
0,0.48288368607112364
0,0.7242429461053527
0,0.7084687777210059
0,0.3554119477277767
0,0.6321797300871421
0,0.9188549831162737
0,0.7823401010178512
0,0.7018190033455647
0,0.8045777765521017
0,0.577725595979256
0,0.623810510623142
0,0.796082334931809
0,0.34687412110754196
0,0.5330552058839161
0,1.1058186153802587
0,1.1555286398822682
0,0.6681784082134264
0,0.6116598009549772
0,1.4619155725837298
0,0.3270743956284895
0,0.3818562395562463
0,0.506613552798265
0,0.5296716533259113
0,1.1691890726489904
0,0.30046001025529334
0,0.2080171213640816
0,0.9349836497407655
0,0.9126034000616434
0,1.3834856650283975
0,0.7677433488230111
0,0.21047962204982662
0,1.4682064041470988
0,1.8716305031949305
0,0.520192635260708
0,0.5574354076324913
0,0.22029632597463486
0,0.8314652969310402
0,0.6665654129696409
0,0.28793481599053805
0,0.799001786114919
0,0.9871089383296651
0,0.6368885010391957
0,1.157134773916563
0,0.8171579639235138
0,0.9329009556261815
0,0.7886677638803684
0,0.6153459293083069
0,0.9568519631497467
0,1.0742983339595786
0,1.0253238038293109
0,0.8396238820884762
0,0.24183284168754693
0,0.6407841099966991
0,1.5779001571568034
0,0.7968677837299785
0,1.0171178899612774
0,1.552466788212528
0,0.6614362300924052
0,0.25771768683511326
0,0.5267425820071789
0,0.44322003766534895
0,0.531376891862787
0,0.4420582715152805
0,0.5994414218806234
0,0.8227787887725195
0,0.4316197105964461
0,0.36048253111061906
0,1.0306644829062894
0,0.29536546267525904
0,0.27395658724997435
0,0.5849489951222213
0,0.40103189030095976
0,0.8737837419118312
0,0.19807520564089387
0,0.46743905369591304
0,0.5535146921353079
0,0.9376355410792194
0,0.6469095017232603
0,0.6354344726768095
0,0.3329748254238641
0,1.087546350722852
0,0.9580448138106276
0,0.28592936443453937
0,1.230214727352859
0,0.42697740799159806
0,0.8792465724354167
0,0.2461736466216279
0,0.23823215928206473
0,0.3742684124830821
0,0.5784701966700814
0,0.7563121890693013
0,0.39666600768341764
0,0.5494331397385166
0,0.7511984658542228
0,0.3609314881786086
0,1.1280521740662008
0,0.788916805887371
1,0.37940346163197397
1,0.7644364695860073
1,0.6879686650458472
1,0.840827617564709
1,0.4323203619181209
1,0.5913861286166078
1,0.7529420889516857
1,0.4535084318421807
1,0.2173371894554591
1,1.2284150360346355
1,0.5296884899698147
1,0.5999781501636883
1,0.5567284079809514
1,0.5542696340098788
1,0.46857266929962405
1,0.1387352093116906
1,0.7324682096914457
1,0.3022745898457359
1,0.7022680328869026
1,0.8721120637020231
1,0.852797982218101
1,1.4394628997318113
1,0.9992851385508893
1,0.7044296053922604
1,0.4084124955549781
1,0.5150838624571151
1,0.4619230224486546
1,1.0981513773358131
1,0.22794806322441613
1,0.39738387906051154
1,1.1011429023476023
1,0.36327464236035834
1,0.5324761312682739
1,0.7633305067742495
1,1.4848190526334273
1,0.44377163079210946
1,0.401805315307485
1,0.6363725168719979
1,0.9102126445063752
1,0.1463637767923955
1,1.230348220531552
1,0.7382979616366118
1,0.11557366083125015
1,1.3897571947867684
1,0.9542398806779683
1,0.9295488778406548
1,1.0824572332499673
1,1.19415490898887
1,0.7892487165718729
1,0.38246595644161524
1,0.6241626327495035
1,1.560895732110757
1,0.357227081516645
1,0.6987266775467473
1,0.28736052307970406
1,0.780406544348697
1,0.604735898311254
1,0.6288605097188128
1,1.4975562822106243
1,0.20430780840709128
1,0.7193167399309445
1,0.22026946730161615
1,0.3858416358060611
1,0.41060728107774963
1,0.5143463451664648
1,0.27751009426699635
1,0.2616563325614445
1,0.5800411610106326
1,0.9742264466210512
1,0.7148902257040365
1,0.9693167746489957
1,0.9188549831162737
1,1.1058186153802587
1,1.1555286398822682
1,1.4619155725837298
1,1.1691890726489904
1,0.9349836497407655
1,0.9126034000616434
1,1.3834856650283975
1,1.4682064041470988
1,1.8716305031949305
1,0.8314652969310402
1,0.9871089383296651
1,1.157134773916563
1,0.9329009556261815
1,0.9568519631497467
1,1.0742983339595786
1,1.0253238038293109
1,0.8396238820884762
1,1.5779001571568034
1,1.0171178899612774
1,1.552466788212528
1,1.0306644829062894
1,0.8737837419118312
1,0.9376355410792194
1,1.087546350722852
1,0.9580448138106276
1,1.230214727352859
1,0.8792465724354167
1,1.1280521740662008
2,1.0535320625864126
2,0.4306546343853074
2,0.9274837641313114
2,1.0651945081670748
2,0.9840990317821396
2,0.4034673651512346
2,0.6380230929483909
2,0.6495675455314113
2,0.9177125837397887
2,0.39241390018331523
2,0.8866728435514989
2,0.6531479907063937
