Index,Speed
0,0.6584657918699661
0,1.2898283346444057
0,0.3816535128753933
0,0.5407329828640074
0,1.1504030573663402
0,0.14697848258563942
0,0.2627291982575844
0,0.537305286164468
0,0.2811677318424304
0,0.6033708785866555
0,0.5570880422299763
0,0.6396570225558553
0,1.3423714483869769
0,2.090365987388163
0,0.6848356492787303
0,1.3445774360402456
0,0.6746935625711211
0,0.576260781879952
0,0.3727886943613194
0,0.9943020771422328
0,0.6665804559641852
0,1.4461971443408441
0,0.03944964232620945
0,0.3545070181102342
0,0.6387909019361984
0,0.661853743632144
0,0.22635570860145873
0,0.7054161144979532
0,0.47763373130914727
0,0.6983036197835153
0,0.9958294367373126
0,1.0213608394865479
0,0.7721519822544235
0,0.18725818264048755
0,0.07843195472398116
0,0.7294521337712481
0,0.4492643589410515
0,1.4217460712132632
0,0.4006836208431743
0,1.496268797574597
0,0.3551922849634739
0,0.6935914899603283
0,0.41879716166831227
0,0.6933654889114371
0,0.43511510361101413
0,0.26261015593752474
0,0.4129240230794648
0,0.5978192284176224
0,0.906833806931788
0,0.35903621498081517
0,0.03732507316366182
0,0.6668623047171879
0,0.24143621533100343
0,0.16749747371884163
0,0.19277261609687615
0,1.0400972026291155
0,0.3962346450698758
0,0.9490525327343207
0,0.9719550555825033
0,0.48702034591537985
0,0.9574263828864268
0,1.0302343414973647
0,0.7244678591324613
0,0.2703818835903411
0,0.18384274936892556
0,0.5209012503982421
0,0.21209992789249935
0,0.7952971718301584
0,0.8773035477244642
0,0.745779348314085
0,0.0688707958314024
0,0.27668778789666243
0,0.19164214038015365
0,0.20195433225931345
0,1.0676499546151001
0,0.22746175778273472
0,0.5085275617462287
0,0.6550839650802442
0,0.6055082467474167
0,1.2127201573694686
0,0.08852208069318741
0,0.12082642259103728
0,0.4373906097585745
0,0.6133328364488168
0,0.3215032589624422
0,0.3615225411495261
0,0.8854487663180388
0,0.3519045122730114
0,1.9507735671110527
0,0.1499640524789734
0,0.6158766109908382
0,0.5050462820161397
0,1.3761833286759912
0,1.5983576147657197
0,0.15338650232341267
0,2.1101324370097196
0,1.1186513663165711
0,0.29551061943757984
0,0.47278620651540454
0,0.17392222993347833
1,0.39871678259988397
1,1.9669220426990124
1,0.3281739722218542
1,1.4258856046834876
1,0.2826303303579843
1,0.46498827991276026
1,1.3703574362911906
1,1.1352692186826954
1,1.4794681389157058
1,0.763717453596897
1,1.3616039675275866
1,0.309284319931754
1,0.9200840421796932
1,0.5416558713787902
1,0.4858838052334778
1,0.6218970656677757
1,0.08557557708249823
1,0.8672046689621832
1,0.4392328472693545
1,0.5748745535672753
1,0.7588542495463285
1,0.7690124572919543
1,1.4204400743134271
1,1.3017624432394002
1,0.37361253381784304
1,0.4002281713828124
1,0.4356588430916868
1,0.9632367926625945
1,1.2251580129245294
1,0.5421726102007661
1,1.0517895549032181
1,0.5080048158914244
1,0.7428728586017523
1,0.31212050964230215
1,1.5802786814108778
1,1.168036743918534
1,0.2876995128267415
1,0.19422067383501107
1,0.9752817876061435
1,0.5901527178128346
1,0.7018611114622629
1,0.43375549506703165
1,0.31698709594792257
1,0.320845262788724
1,0.285239322558824
1,0.19169643138432887
1,0.36861175660329926
1,0.4677013279629565
1,1.2144634496512587
1,1.1951299207155954
1,0.395925658440613
1,0.6732837624293652
1,1.3271652991233809
1,0.4354401482996524
1,0.7239939712809461
1,0.32917844405825347
1,0.8286822929058684
1,0.7853151246834073
1,0.7449098218536397
1,0.6272146941016887
1,0.35833531008754377
1,0.7576900622952287
1,0.5775691407084895
1,0.6227722297993281
1,1.0744666285297482
1,1.7558993210213412
1,0.7000570699403871
1,0.9106413880368267
1,0.9898309806703691
1,0.5554295700937592
1,1.2898283346444057
1,1.1504030573663402
1,1.3423714483869769
1,2.090365987388163
1,1.3445774360402456
1,0.9943020771422328
1,1.4461971443408441
1,0.9958294367373126
1,1.0213608394865479
1,0.7721519822544235
1,0.7294521337712481
1,1.4217460712132632
1,1.496268797574597
1,0.906833806931788
1,1.0400972026291155
1,0.9490525327343207
1,0.9719550555825033
1,0.9574263828864268
1,1.0302343414973647
1,0.7952971718301584
1,0.8773035477244642
1,0.745779348314085
1,1.0676499546151001
1,1.2127201573694686
1,0.8854487663180388
1,1.9507735671110527
1,1.3761833286759912
1,1.5983576147657197
1,2.1101324370097196
1,1.1186513663165711
2,1.142704622573538
2,2.126291303348137
2,0.847445350702069
2,1.595510836642898
2,0.8165863854292592
2,0.6501591889684282
2,0.4213904546323347
2,0.5516658971449159
2,0.9168176700028501
2,0.9170113998265556
2,1.6759053277429479
2,0.6866107212492598
2,1.0221011460923128
2,0.5506289280309539
2,1.4868088046474393
2,0.6667067227724757
2,0.6962630624961156
2,1.5993275314990705
2,0.6227116788683615
2,1.3393279624558556
2,1.7304154691695361
2,0.9961721156306842
2,1.4243636129205814
2,0.3283454882560166
2,0.2845093042285603
2,0.379138741884852
2,0.580920797908535
2,1.1436590856923408
2,0.717778832761638
2,1.7342074879720464
2,1.4740693313780877
2,0.41053761544046724
2,0.9992071285730549
2,0.35930100094407735
2,0.9364844592900836
2,1.2251213851053917
2,1.826451570656508
2,1.865414212939213
2,0.9315745895150174
2,0.6014357268022763
2,1.0101029676489053
2,0.23299958984462288
2,0.5623485638033494
2,0.6443149619441305
2,0.2206683150789931
2,1.3347594844284345
2,0.5305398610998514
2,1.591874643896106
2,0.8691538587079308
2,0.8547932380583897
2,0.3358798474801729
2,1.0332436174971624
2,1.7021320914080844
2,0.2847045313922146
2,1.0984807951155053
2,1.7233523856991635
2,0.9277450998911327
2,1.2672109290559728
2,1.1977343978666546
2,1.2445571326661762
2,0.6069742042246605
2,1.3340234185071103
2,0.8083929923730352
2,0.6403329201283458
2,1.3762367240935087
2,1.3779718134381318
2,0.8624684206734184
2,0.691902963893961
2,0.6432194185912202
2,0.41530218323626644
2,1.9669220426990124
2,1.4258856046834876
2,1.3703574362911906
2,1.1352692186826954
2,1.4794681389157058
2,1.3616039675275866
2,1.4204400743134271
2,1.3017624432394002
2,1.2251580129245294
2,1.5802786814108778
2,1.168036743918534
2,1.2144634496512587
2,1.1951299207155954
2,1.3271652991233809
2,1.0744666285297482
2,1.7558993210213412
2,1.2898283346444057
2,1.1504030573663402
2,1.3423714483869769
2,2.090365987388163
2,1.3445774360402456
2,1.4461971443408441
2,1.4217460712132632
2,1.496268797574597
2,1.2127201573694686
2,1.9507735671110527
2,1.3761833286759912
2,1.5983576147657197
2,2.1101324370097196
2,1.1186513663165711
3,0.870012110878053
3,0.3327608825772103
3,0.15681548930278932
3,0.7680013432462423
3,0.02424377968507198
3,0.3941586817609421
3,1.384332259549375
3,0.938955923404325
3,0.9210515581606733
3,1.093943013122651
3,0.9173463490765422
3,0.5143631053638964
3,0.7351467213190322
3,0.8505446965946072
3,0.5030047630642438
3,0.09188675734591323
3,0.2198468051676917
3,1.4161554744491403
3,0.6203419699820198
3,2.1977344431393617
3,1.4222356849527948
3,1.032833267808981
3,0.3030483325360979
3,2.0242995754821145
3,1.0392561188663303
3,0.26053124051986915
3,0.3077417874449473
3,0.1876476569678024
3,0.40482560064236833
3,1.212098055345882
3,0.9948398426704947
3,0.2829402393601057
3,0.43965326966695695
3,1.0908420989590446
3,0.6085526234162125
3,1.102845644060058
3,0.2495908042751217
3,0.3947061450641667
3,1.6448208085054927
3,0.7879894414182337
3,0.6002770458361928
3,0.7074767200669714
3,0.6389472625367089
3,0.702375752922049
3,2.0156299360129197
3,1.2711290700970157
3,0.02591312873402548
3,0.5767359352786385
3,0.5058274708858076
3,0.3618390416287078
3,0.18788783616084215
3,0.8873962229863739
3,1.6060311767017716
3,0.48979401109729465
3,1.9045492835576316
3,0.5713756673140493
3,0.36097946318775354
3,0.5094970956695647
3,0.329885638389934
3,0.5618531370132328
3,0.555757430561149
3,0.7391674120446674
3,0.319434566616388
3,0.3639935330463712
3,2.0270888086501047
3,1.2001959811096437
3,0.42623906966251096
3,2.2344733008547317
3,0.35876390702224886
3,0.5504614469988531
3,2.126291303348137
3,1.595510836642898
3,1.6759053277429479
3,1.4868088046474393
3,1.5993275314990705
3,1.7304154691695361
3,1.4243636129205814
3,1.7342074879720464
3,1.4740693313780877
3,1.826451570656508
3,1.865414212939213
3,1.591874643896106
3,1.7021320914080844
3,1.7233523856991635
3,1.3762367240935087
3,1.3779718134381318
3,1.9669220426990124
3,1.4258856046834876
3,1.4794681389157058
3,1.4204400743134271
3,1.5802786814108778
3,1.7558993210213412
3,2.090365987388163
3,1.4461971443408441
3,1.4217460712132632
3,1.496268797574597
3,1.9507735671110527
3,1.3761833286759912
3,1.5983576147657197
3,2.1101324370097196
4,0.5554315893716706
