,trial,best_distance,learning_curve
0,0,inf,inf
1,1,489.75459450049055,489.75459450049055
2,2,489.75459450049055,516.0045612158425
3,3,489.75459450049055,501.6692745936073
4,4,489.75459450049055,490.29678588013945
5,5,489.75459450049055,507.37477440249444
6,6,489.75459450049055,496.7534557594572
7,7,489.75459450049055,497.1808981814902
8,8,489.75459450049055,498.59019742641806
9,9,489.75459450049055,515.7672787150703
10,10,489.75459450049055,500.6466830025496
11,11,489.75459450049055,510.5531781939235
12,12,489.75459450049055,502.0423249281559
13,13,489.75459450049055,494.4858451070153
14,14,489.75459450049055,502.54295376377974
15,15,485.60451720648683,485.60451720648683
16,16,485.60451720648683,493.0817489584476
17,17,485.60451720648683,494.6763547726
18,18,485.60451720648683,506.1677074892649
19,19,485.60451720648683,496.52686169974066
20,20,479.5365636338966,479.5365636338966
21,21,479.5365636338966,495.54186228962436
22,22,479.5365636338966,481.00229047963455
23,23,479.5365636338966,504.9155804626451
24,24,479.5365636338966,490.4035225726326
25,25,479.5365636338966,502.10893558116146
26,26,479.5365636338966,499.15867673344053
27,27,479.5365636338966,499.37135254055363
28,28,479.5365636338966,505.2094751487039
29,29,479.5365636338966,503.2530803376276
30,30,479.5365636338966,497.8464478645913
31,31,479.5365636338966,495.18923075437755
32,32,479.5365636338966,490.42247163668344
33,33,479.5365636338966,509.79334764696904
34,34,479.5365636338966,481.0741495357225
35,35,479.5365636338966,506.7880661575483
36,36,479.5365636338966,503.87886140083856
37,37,479.5365636338966,491.9719746457527
38,38,479.5365636338966,502.4426710041302
39,39,479.5365636338966,495.23313301654235
40,40,479.5365636338966,503.3695070963858
41,41,479.5365636338966,505.8382914140397
42,42,479.5365636338966,490.98315299553144
43,43,479.5365636338966,496.65683901104006
44,44,479.5365636338966,509.09803206473043
45,45,479.5365636338966,501.6413844526358
46,46,479.5365636338966,507.0734761293612
47,47,479.5365636338966,494.08614425393404
48,48,479.5365636338966,509.6807670161541
49,49,479.5365636338966,485.2041620727404
50,50,479.5365636338966,488.1641168903916
51,51,479.5365636338966,480.7772793769158
52,52,479.5365636338966,481.991579423527
53,53,479.5365636338966,480.8284372335566
54,54,479.5365636338966,484.6834871352393
55,55,479.5365636338966,485.5499653153996
56,56,479.5365636338966,488.8890211703889
57,57,479.5365636338966,491.29823657447815
58,58,479.5365636338966,492.0130381370238
59,59,479.5365636338966,490.65507814836985
60,60,479.5365636338966,490.50771419984255
61,61,479.5365636338966,481.948050264571
62,62,479.5365636338966,488.86693456324383
63,63,479.5143301218363,479.5143301218363
64,64,479.5143301218363,485.7251285896435
65,65,479.5143301218363,487.43146159946565
66,66,479.5143301218363,490.488434649419
67,67,479.5143301218363,491.263240637964
68,68,479.5143301218363,489.0106844016036
69,69,479.5143301218363,491.0170082872667
70,70,479.5143301218363,481.09113181878683
71,71,479.5143301218363,490.88160151579865
72,72,479.5143301218363,490.6459386708547
73,73,479.5143301218363,480.9294197785619
74,74,479.5143301218363,480.29428903058607
75,75,479.5143301218363,485.6939835455318
76,76,479.5143301218363,490.18397290092037
77,77,479.5143301218363,485.4597172816635
78,78,479.5143301218363,489.9181874021787
79,79,479.5143301218363,488.6123103541232
80,80,479.5143301218363,482.035369076609
81,81,479.5143301218363,486.33763459836155
82,82,479.5143301218363,491.1040110695782
83,83,479.5143301218363,489.6399974472149
84,84,479.5143301218363,483.8371329900911
85,85,479.5143301218363,488.5829590458892
86,86,479.5143301218363,480.9937746226104
87,87,479.5143301218363,489.36729428711067
88,88,478.96104882103623,478.96104882103623
89,89,478.96104882103623,489.5886194095913
90,90,478.96104882103623,483.2469389869738
91,91,478.96104882103623,488.3071352565305
92,92,478.96104882103623,497.5554954185012
93,93,478.96104882103623,485.22912478232723
94,94,478.96104882103623,504.3461506481771
95,95,478.96104882103623,482.8115327763921
96,96,478.96104882103623,501.25944134698693
97,97,478.96104882103623,479.89308025745
98,98,478.96104882103623,507.34696633306044
99,99,478.96104882103623,498.0828374024284
100,100,478.96104882103623,488.48550428776963
101,101,478.96104882103623,480.00051641827184
102,102,478.96104882103623,480.768678103844
103,103,478.96104882103623,480.05337344802587
104,104,478.96104882103623,480.86976786852364
105,105,478.96104882103623,481.1509763673714
106,106,478.96104882103623,479.6951184070189
107,107,478.35838110840183,478.35838110840183
108,108,478.35838110840183,481.69805713994333
109,109,478.35838110840183,481.19052423558077
110,110,478.35838110840183,482.23199152038734
111,111,478.35838110840183,480.1150844844553
112,112,478.35838110840183,480.7364238387304
113,113,478.35838110840183,478.90508648233634
114,114,478.35838110840183,479.8862025848817
115,115,478.35838110840183,481.40848402823576
116,116,478.35838110840183,478.8494573141193
117,117,478.35838110840183,480.9167255977493
118,118,478.35838110840183,480.64775676966735
119,119,478.35838110840183,480.8140785787972
120,120,478.35838110840183,482.63230920423854
121,121,478.35838110840183,479.3700823731737
122,122,478.35838110840183,479.50816924066106
123,123,478.35838110840183,480.84194370768836
124,124,478.35838110840183,482.12036783056504
125,125,478.35838110840183,480.2707531220797
126,126,478.35838110840183,479.33231060901187
127,127,478.35838110840183,482.3095771248041
128,128,478.35838110840183,480.47939590316224
129,129,478.35838110840183,480.1529880660138
130,130,478.35838110840183,483.42658649963215
131,131,478.35838110840183,480.3921122563429
132,132,478.35838110840183,480.53699129800907
133,133,478.35838110840183,479.6816610279081
134,134,478.35838110840183,482.463589074751
135,135,478.35838110840183,480.6642197888079
136,136,478.35838110840183,479.66373414409213
137,137,478.35838110840183,482.16100023277284
138,138,478.26246183369767,478.26246183369767
139,139,478.26246183369767,480.8776891476709
140,140,478.26246183369767,480.26504644823086
141,141,478.26246183369767,488.5481866350276
142,142,478.26246183369767,482.81101768107385
143,143,478.26246183369767,486.22737484385175
144,144,478.26246183369767,490.41353429233743
145,145,478.26246183369767,498.10984176619155
146,146,478.26246183369767,490.04455628895545
147,147,478.26246183369767,479.5677745307826
148,148,478.26246183369767,484.8898660868146
149,149,478.26246183369767,502.9829916948752
150,150,478.26246183369767,481.97192617693486
151,151,477.23037711818444,477.23037711818444
152,152,477.23037711818444,479.17910060127923
153,153,477.23037711818444,478.6216499619323
154,154,477.23037711818444,478.881493553399
155,155,477.23037711818444,479.80531767077383
156,156,477.23037711818444,479.3043200504247
157,157,477.23037711818444,479.43687138730985
158,158,477.23037711818444,480.35091876981375
159,159,477.23037711818444,479.89200942323845
160,160,477.23037711818444,479.3602103895137
161,161,477.23037711818444,478.3471094609932
162,162,477.23037711818444,480.2080183663198
163,163,477.23037711818444,480.13796441675544
164,164,477.23037711818444,479.3251428580937
165,165,477.23037711818444,479.1031636142249
166,166,477.23037711818444,479.1486941511783
167,167,477.23037711818444,479.17999080270636
168,168,477.23037711818444,479.0572384403425
169,169,477.23037711818444,477.4320268402288
170,170,477.23037711818444,478.14315802879435
171,171,477.23037711818444,480.46938571573475
172,172,477.23037711818444,479.5274841585236
173,173,477.23037711818444,481.23318418736113
174,174,477.23037711818444,478.84546773441167
175,175,477.23037711818444,477.6905746529767
176,176,477.23037711818444,478.2523296639771
177,177,477.23037711818444,480.42489589454186
178,178,477.23037711818444,479.6257095826013
179,179,477.23037711818444,480.2083789338105
180,180,477.23037711818444,479.78682610915416
181,181,477.23037711818444,478.2901267197256
182,182,477.23037711818444,478.638249802264
183,183,477.23037711818444,479.4585560070809
184,184,477.23037711818444,478.45440056471534
185,185,477.23037711818444,480.13239223196376
186,186,477.23037711818444,481.190802365556
187,187,477.23037711818444,478.68402749210475
188,188,477.23037711818444,480.69624704843744
189,189,477.23037711818444,481.7207501622401
190,190,477.23037711818444,479.4637239704904
191,191,477.23037711818444,479.6816610279081
192,192,477.23037711818444,479.5677745307826
193,193,477.23037711818444,479.6728050911004
194,194,477.23037711818444,487.4589986274069
195,195,477.23037711818444,490.8141771368819
196,196,477.23037711818444,480.9462570889513
197,197,477.23037711818444,480.5203328456865
198,198,477.23037711818444,480.2048528636636
199,199,477.23037711818444,489.09246839785123
200,200,477.23037711818444,479.1728953401818
201,201,477.23037711818444,478.41242155412993
202,202,477.23037711818444,479.8910699055448
203,203,477.23037711818444,477.77165244475117
204,204,477.23037711818444,478.6985823742511
205,205,477.23037711818444,478.53051717617933
206,206,477.23037711818444,477.31247025636446
207,207,477.23037711818444,478.0334458377874
208,208,477.23037711818444,480.3151840379682
209,209,477.23037711818444,479.3767289107811
210,210,477.23037711818444,480.1979559565257
211,211,477.23037711818444,478.18189786450057
212,212,477.23037711818444,478.35209790829157
213,213,477.23037711818444,478.1867357815535
214,214,477.23037711818444,479.01486162371003
215,215,477.23037711818444,479.240616230971
216,216,477.23037711818444,478.0081402996118
217,217,477.23037711818444,478.5508868481481
218,218,477.23037711818444,478.75866936124316
219,219,477.23037711818444,477.31307701788614
220,220,477.23037711818444,477.7831306746942
221,221,477.23037711818444,478.0115150890567
222,222,477.23037711818444,477.57486303091264
223,223,477.23037711818444,480.1862352100835
224,224,477.23037711818444,478.93572228337325
225,225,477.23037711818444,479.9540103307269
226,226,477.23037711818444,479.4272483679673
227,227,477.23037711818444,478.2626355509295
228,228,477.23037711818444,477.41186130558515
229,229,477.23037711818444,478.7583888807612
230,230,477.23037711818444,478.42608300158435
231,231,477.23037711818444,479.79285579040095
232,232,477.23037711818444,477.4558845569884
233,233,475.95840879810487,475.95840879810487
234,234,475.95840879810487,478.28341229786014
235,235,475.95840879810487,480.3372617100797
236,236,475.95840879810487,477.57339637788317
237,237,475.95840879810487,480.7403441770103
238,238,475.95840879810487,478.1670013569337
239,239,475.95840879810487,478.62732454044925
240,240,475.95840879810487,477.57093366047906
241,241,475.95840879810487,479.17510790016496
