,trial,best_distance,learning_curve
0,0,inf,inf
1,1,496.13243123075745,496.13243123075745
2,2,493.8525937768662,493.8525937768662
3,3,493.8525937768662,496.4438514321402
4,4,493.8525937768662,508.1007223880944
5,5,493.8525937768662,506.60505666757285
6,6,488.6269075462112,488.6269075462112
7,7,488.6269075462112,504.3904248670379
8,8,488.6269075462112,499.19113550166156
9,9,488.6269075462112,514.2327170453503
10,10,488.6269075462112,504.08790098507984
11,11,488.3399458327896,488.3399458327896
12,12,488.3399458327896,505.37838283139905
13,13,488.3399458327896,497.4197364104475
14,14,488.3399458327896,502.33939730320606
15,15,488.3399458327896,506.16290907717774
16,16,488.3399458327896,495.5934276669262
17,17,488.3399458327896,503.9809775884584
18,18,480.35940458199605,480.35940458199605
19,19,480.35940458199605,496.20252521292036
20,20,480.35940458199605,509.81157930638216
21,21,480.35940458199605,497.4287788819235
22,22,480.35940458199605,502.5879343463843
23,23,480.35940458199605,494.13098584354395
24,24,480.35940458199605,489.7918417741759
25,25,480.35940458199605,497.34214119130814
26,26,480.35940458199605,488.83591743081706
27,27,480.35940458199605,507.0198477043541
28,28,480.35940458199605,510.12579367153745
29,29,480.35940458199605,491.75818961284995
30,30,480.35940458199605,518.9176170831545
31,31,480.35940458199605,509.92588378385494
32,32,480.35940458199605,495.2265149815858
33,33,480.35940458199605,491.15689840487414
34,34,480.35940458199605,496.212595566055
35,35,480.35940458199605,502.9587360777876
36,36,480.35940458199605,503.97175759637764
37,37,480.35940458199605,493.77676206492015
38,38,480.35940458199605,503.3254497528476
39,39,480.35940458199605,497.1344432541799
40,40,480.35940458199605,497.27623122015376
41,41,480.35940458199605,507.63095032436274
42,42,480.35940458199605,506.80400172968916
43,43,480.35940458199605,506.4417903969222
44,44,480.35940458199605,488.2745223210621
45,45,480.35940458199605,498.1889350294506
46,46,480.35940458199605,487.0651874708082
47,47,480.35940458199605,504.03559638627496
48,48,480.35940458199605,496.42645292445167
49,49,480.35940458199605,522.061755615817
50,50,480.35940458199605,492.00254168448384
51,51,480.35940458199605,480.74444025802
52,52,480.35940458199605,487.02312824887457
53,53,480.35940458199605,489.7954496120903
54,54,480.35940458199605,489.34399742032696
55,55,480.35940458199605,488.13475579176276
56,56,480.35940458199605,488.99176963022586
57,57,480.35940458199605,489.1776988406019
58,58,480.35940458199605,491.323400336649
59,59,480.35940458199605,490.03823057671445
60,60,480.35940458199605,492.01868596827455
61,61,480.35940458199605,491.83105631585056
62,62,480.35940458199605,487.8811987468485
63,63,480.07358724016035,480.07358724016035
64,64,480.07358724016035,487.1507783836866
