,trial,best_distance,learning_curve
0,0,inf,inf
1,1,480.0448177274757,480.0448177274757
2,2,480.0448177274757,480.0448177274757
3,3,479.31981722029377,479.31981722029377
4,4,478.6968131312788,478.6968131312788
5,5,478.63719828285355,478.63719828285355
6,6,478.63719828285355,478.63719828285355
7,7,478.63719828285355,478.63719828285355
8,8,478.63719828285355,478.63719828285355
9,9,478.63719828285355,478.63719828285355
10,10,478.63719828285355,478.63719828285355
11,11,478.29811758100476,478.29811758100476
12,12,478.29811758100476,478.29811758100476
13,13,478.1516655567964,478.1516655567964
14,14,478.1516655567964,478.1516655567964
15,15,478.1516655567964,478.1516655567964
16,16,478.1516655567964,478.1516655567964
17,17,477.8294018831123,477.8294018831123
18,18,477.8294018831123,477.8294018831123
19,19,477.8294018831123,477.8294018831123
20,20,477.8294018831123,477.8294018831123
21,21,477.8294018831123,477.8294018831123
22,22,477.8294018831123,477.8294018831123
23,23,477.8294018831123,477.8294018831123
24,24,477.8294018831123,477.8294018831123
25,25,477.7937993172421,477.7937993172421
26,26,476.8639159887187,476.8639159887187
27,27,476.62078003395027,476.62078003395027
28,28,476.62078003395027,476.62078003395027
29,29,476.62078003395027,476.62078003395027
30,30,476.62078003395027,476.62078003395027
31,31,476.3526420150431,476.3526420150431
32,32,476.3526420150431,476.3526420150431
33,33,476.3526420150431,476.3526420150431
34,34,476.28578198409775,476.28578198409775
35,35,476.2736721641614,476.2736721641614
36,36,476.2736721641614,476.2736721641614
37,37,476.2736721641614,476.2736721641614
38,38,476.2736721641614,476.2736721641614
39,39,475.7661114985109,475.7661114985109
40,40,475.7661114985109,475.7661114985109
41,41,475.7661114985109,475.7661114985109
42,42,475.7661114985109,475.7661114985109
43,43,474.9020760707812,474.9020760707812
44,44,474.9020760707812,474.9020760707812
45,45,474.9020760707812,474.9020760707812
46,46,474.9020760707812,474.9020760707812
47,47,474.9020760707812,474.9020760707812
48,48,473.3411809484471,473.3411809484471
49,49,473.3411809484471,473.3411809484471
50,50,473.3411809484471,473.3411809484471
51,51,471.7134619448943,471.7134619448943
52,52,471.71031289055855,471.71031289055855
53,53,471.71031289055855,471.71031289055855
54,54,471.71031289055855,471.71031289055855
55,55,471.71031289055855,471.71031289055855
56,56,471.71031289055855,471.71031289055855
57,57,471.71031289055855,471.71031289055855
58,58,471.71031289055855,471.71031289055855
