,trial,best_distance,learning_curve
0,0,inf,inf
1,1,502.7803851945376,502.7803851945376
2,2,500.9256239078981,500.9256239078981
3,3,499.56340526602645,499.56340526602645
4,4,497.1428730224922,497.1428730224922
5,5,496.21927481115773,496.21927481115773
6,6,493.4522680517419,493.4522680517419
7,7,492.30127919681644,492.30127919681644
8,8,489.8201454971481,489.8201454971481
9,9,489.5633559240163,489.5633559240163
10,10,487.8468404964318,487.8468404964318
11,11,485.5618762847547,485.5618762847547
12,12,483.51535258063495,483.51535258063495
13,13,480.05363473512466,480.05363473512466
14,14,479.9212752430021,479.9212752430021
15,15,479.07526421599334,479.07526421599334
16,16,475.98108273566265,475.98108273566265
17,17,472.82625753182924,472.82625753182924
18,18,472.4320597501901,472.4320597501901
19,19,469.62914833715115,469.62914833715115
20,20,468.0397276576995,468.0397276576995
21,21,466.51496312014933,466.51496312014933
22,22,465.75444345406515,465.75444345406515
23,23,465.62379720958427,465.62379720958427
24,24,462.518783413287,462.518783413287
25,25,462.3043674700816,462.3043674700816
26,26,462.0597741492337,462.0597741492337
27,27,459.46245052128916,459.46245052128916
28,28,459.22031124957607,459.22031124957607
29,29,458.5897685228117,458.5897685228117
30,30,458.53294989928696,458.53294989928696
31,31,456.2860671104706,456.2860671104706
32,32,455.3403898703877,455.3403898703877
33,33,453.50527865634507,453.50527865634507
34,34,453.08585801243026,453.08585801243026
35,35,451.776727812809,451.776727812809
36,36,451.76933820069235,451.76933820069235
37,37,451.0443694318983,451.0443694318983
38,38,448.2288801140097,448.2288801140097
39,39,445.8641437481434,445.8641437481434
40,40,445.71306736307406,445.71306736307406
41,41,445.17551594184965,445.17551594184965
42,42,445.06649486787853,445.06649486787853
43,43,444.29882553729647,444.29882553729647
44,44,442.5213000499639,442.5213000499639
45,45,440.9422089376375,440.9422089376375
46,46,440.5479924600661,440.5479924600661
47,47,439.5409008017716,439.5409008017716
48,48,438.31440713163374,438.31440713163374
49,49,438.2378479234534,438.2378479234534
50,50,435.0897390863454,435.0897390863454
51,51,434.7291403148688,434.7291403148688
52,52,434.7291403148688,434.7291403148688
53,53,432.56188985177386,432.56188985177386
54,54,432.2831197549669,432.2831197549669
55,55,431.94047956376835,431.94047956376835
56,56,431.27411986387494,431.27411986387494
57,57,430.98580814614,430.98580814614
58,58,428.1506270967024,428.1506270967024
59,59,425.03764036025535,425.03764036025535
60,60,423.60163438153694,423.60163438153694
61,61,422.41086377027017,422.41086377027017
62,62,421.88100931161904,421.88100931161904
63,63,421.5453927145567,421.5453927145567
64,64,418.63138615663553,418.63138615663553
65,65,417.36398754563646,417.36398754563646
66,66,417.36398754563646,417.36398754563646
67,67,414.71917808666575,414.71917808666575
68,68,412.3211915399219,412.3211915399219
69,69,411.21857774776726,411.21857774776726
70,70,410.13326054527425,410.13326054527425
71,71,409.6204995905575,409.6204995905575
72,72,406.72323833819524,406.72323833819524
73,73,405.76904828038977,405.76904828038977
74,74,401.7068590053711,401.7068590053711
75,75,400.4048113505401,400.4048113505401
76,76,399.991264116162,399.991264116162
77,77,399.30053456474724,399.30053456474724
78,78,399.1238289531877,399.1238289531877
79,79,398.89787428493565,398.89787428493565
80,80,397.5994998101277,397.5994998101277
81,81,396.1240274240517,396.1240274240517
82,82,396.1240274240517,396.1240274240517
83,83,396.1240274240517,396.1240274240517
84,84,395.6872976863263,395.6872976863263
85,85,394.4062898577088,394.4062898577088
86,86,393.2026489851905,393.2026489851905
87,87,392.0442399004764,392.0442399004764
88,88,391.94942645183636,391.94942645183636
89,89,391.76242621846916,391.76242621846916
90,90,389.0582754233907,389.0582754233907
91,91,387.13254315238487,387.13254315238487
92,92,385.90765034496656,385.90765034496656
93,93,382.8299756810233,382.8299756810233
94,94,381.6143720293197,381.6143720293197
95,95,381.14347645674536,381.14347645674536
96,96,380.1231219351559,380.1231219351559
97,97,379.84941964079223,379.84941964079223
98,98,379.8344290110393,379.8344290110393
99,99,379.74225454764087,379.74225454764087
100,100,379.53583387464187,379.53583387464187
101,101,378.64813067031,378.64813067031
102,102,376.92746077810233,376.92746077810233
103,103,376.6931076531664,376.6931076531664
104,104,376.374647983827,376.374647983827
105,105,375.9919537015671,375.9919537015671
106,106,375.1473323062435,375.1473323062435
107,107,373.24089931497775,373.24089931497775
108,108,373.22443633043696,373.22443633043696
109,109,373.15662599291073,373.15662599291073
110,110,373.15662599291073,373.15662599291073
111,111,371.3420677954809,371.3420677954809
112,112,370.72718545616425,370.72718545616425
113,113,370.0366608079707,370.0366608079707
114,114,369.83527409611645,369.83527409611645
115,115,369.83527409611645,369.83527409611645
116,116,369.75042229163716,369.75042229163716
117,117,369.73551498401594,369.73551498401594
118,118,369.7040487230722,369.7040487230722
119,119,369.26288684759396,369.26288684759396
120,120,368.81466052369603,368.81466052369603
121,121,368.81466052369603,368.81466052369603
122,122,365.6461678509166,365.6461678509166
123,123,365.58050457353596,365.58050457353596
124,124,365.58050457353596,365.58050457353596
125,125,364.7815761370746,364.7815761370746
126,126,362.7278106430474,362.7278106430474
