,trial,best_distance,learning_curve
0,0,inf,inf
1,1,504.7789626925973,504.7789626925973
2,2,490.70679518554437,490.70679518554437
3,3,490.70679518554437,513.2395405876835
4,4,490.70679518554437,508.5759646192346
5,5,490.70679518554437,500.18716355094006
6,6,490.70679518554437,507.7969878801201
7,7,490.70679518554437,500.8998243569513
8,8,490.70679518554437,506.4154313650223
9,9,490.61559515786166,490.61559515786166
10,10,490.61559515786166,494.8381645107729
11,11,490.61559515786166,494.6354836800353
12,12,490.61559515786166,504.85983873701866
13,13,490.61559515786166,507.1787083649843
14,14,490.61559515786166,503.9331992360498
15,15,490.61559515786166,497.9210791061303
16,16,485.471837119964,485.471837119964
17,17,485.471837119964,497.2159972861968
18,18,485.471837119964,499.17359842143117
19,19,485.471837119964,500.72501829974794
20,20,485.471837119964,493.31063692031995
21,21,485.471837119964,506.7954274439148
22,22,485.471837119964,501.22963874929576
23,23,485.471837119964,495.53740471125155
24,24,485.471837119964,492.6404799372396
25,25,485.471837119964,504.928376005474
26,26,485.471837119964,497.85864852794623
27,27,485.471837119964,495.1970507924846
28,28,485.471837119964,493.2079191148487
29,29,485.471837119964,501.75328029059204
30,30,485.471837119964,503.8075312031651
31,31,485.471837119964,490.05394786927445
32,32,485.471837119964,492.3113476288228
33,33,485.471837119964,489.51567484756765
34,34,485.471837119964,505.8069631226982
35,35,485.471837119964,492.4175241690388
36,36,485.471837119964,506.77309166380303
37,37,485.471837119964,498.8390324727905
38,38,485.471837119964,491.19341524393445
39,39,485.471837119964,501.11001691020255
40,40,485.471837119964,499.8332819127871
41,41,485.471837119964,498.102455081671
42,42,479.6684793372013,479.6684793372013
43,43,479.6684793372013,517.6701950267745
44,44,479.6684793372013,493.70694725219977
45,45,479.6684793372013,496.33048628851475
46,46,479.6684793372013,499.5913030422256
47,47,479.6684793372013,498.53892252788404
48,48,479.6684793372013,484.82645477520265
49,49,479.6684793372013,489.25498179819687
50,50,479.6684793372013,486.7268834819125
51,51,479.6684793372013,491.94074086952304
52,52,479.6684793372013,500.31126149071
53,53,479.6684793372013,498.68203305925897
54,54,479.6684793372013,494.87384955162395
55,55,479.6684793372013,493.38075600424077
56,56,479.6684793372013,512.8408798869241
57,57,479.6684793372013,504.3519533229876
58,58,479.6684793372013,496.4473303098668
